stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
3008,大立光,A 主流形成中,94.05,100.0,99.5,99.5,89.1,87.0,87.0,92.9,97.5,19,82,76.0,76.0,15.0,16,3.14,2.39,0.085774,0.077456,1,62.242,13.69,58.13,45.2,3985.0,13485.2,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +15.0 > 0（資金推升中） | 近 20 日上榜 16 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2357,華碩,C 過熱或排除,93.67,99.8,93.9,99.5,90.2,95.8,91.4,89.4,86.5,22,79,32.0,32.0,14.8,17,3.75,4.08,0.020039,0.01652,1,9.985,32.81,48.01,35.08,931.0,12265.0,近 5 日漲幅 32.8% > 25% — 漲過頭
3042,晶技,A 主流形成中,92.34,99.5,99.5,95.3,84.4,91.4,95.1,87.2,75.9,27,74,82.0,74.0,6.2,11,5.15,3.19,0.004682,0.004082,1,5.43,9.85,44.52,31.59,217.5,10311.7,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +6.2 > 0（資金推升中） | 近 20 日上榜 11 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2324,仁寶,C 過熱或排除,91.31,99.3,99.5,96.3,86.0,94.6,97.3,94.1,18.9,12,89,62.0,62.0,7.2,12,6.95,3.86,0.001013,0.000769,1,0.328,40.87,61.13,48.2,47.05,18741.9,近 5 日漲幅 40.9% > 25% — 漲過頭
2353,宏碁,C 過熱或排除,90.23,99.0,96.3,99.5,74.0,99.5,99.5,91.4,22.9,20,81,43.0,43.0,20.0,4,10.43,5.79,0.000934,0.00073,1,0.3868,38.22,54.45,41.52,43.4,13042.1,近 5 日漲幅 38.2% > 25% — 漲過頭
3673,TPK-KY,A 主流形成中,89.81,98.8,96.1,97.1,78.0,88.7,91.6,92.4,59.5,59,42,54.0,42.0,8.4,6,3.8,2.63,0.002023,0.001752,1,1.9885,6.94,57.98,45.05,94.0,5183.5,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +8.4 > 0（資金推升中） | 近 20 日上榜 6 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3149,正達,C 過熱或排除,89.31,98.5,94.7,95.9,68.3,94.3,95.8,97.5,54.1,66,35,80.0,35.0,7.0,2,5.6,3.85,0.001954,0.001456,1,1.6182,38.84,83.43,70.5,90.8,4544.6,近 5 日漲幅 38.8% > 25% — 漲過頭
2356,英業達,C 過熱或排除,88.38,98.3,86.1,93.6,86.0,91.2,96.1,96.3,46.4,16,85,12.0,12.0,5.3,12,6.05,3.16,0.001838,0.001385,1,1.1567,37.74,73.58,60.64,85.4,16735.8,近 5 日漲幅 37.7% > 25% — 漲過頭
2312,金寶,A 主流形成中,88.24,98.0,97.5,91.0,80.2,89.4,92.9,91.6,34.9,44,57,49.0,49.0,4.0,8,4.25,2.71,0.000934,0.000775,1,0.6527,16.2,55.0,42.07,43.4,7205.4,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +4.0 > 0（資金推升中） | 近 20 日上榜 8 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2409,友達,C 過熱或排除,87.92,97.8,90.2,92.6,91.5,89.7,88.2,93.1,30.7,11,90,22.0,22.0,4.7,18,3.19,2.76,0.000619,0.000497,1,0.5385,31.88,59.28,46.35,28.75,20237.1,近 5 日漲幅 31.9% > 25% — 漲過頭
