stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
2478,大毅,C 過熱或排除,94.82,100.0,98.2,99.6,78.9,99.6,99.6,99.6,73.7,42,59,26.0,26.0,15.1,4,9.64,5.08,0.004114,0.003011,1,4.257,29.09,116.2,112.85,177.5,6546.1,近 5 日漲幅 29.1% > 25% — 漲過頭
3090,日電貿,A 主流形成中,94.45,99.9,97.7,99.6,82.8,95.0,96.6,98.8,78.1,45,56,21.0,21.0,14.7,6,4.49,2.38,0.0054,0.004793,1,6.155,5.43,79.92,76.58,233.0,6152.8,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +14.7 > 0（資金推升中） | 近 20 日上榜 6 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
8043,蜜望實,C 過熱或排除,94.14,99.7,96.3,96.4,86.9,97.1,98.0,99.6,68.9,34,67,11.0,11.0,5.4,9,5.49,3.3,0.004438,0.003326,1,3.2245,32.07,85.92,82.57,191.5,8520.4,近 5 日漲幅 32.1% > 25% — 漲過頭
6173,信昌電,C 過熱或排除,94.01,99.6,99.6,99.6,71.2,99.6,99.6,94.6,83.5,28,73,258.0,73.0,14.6,1,12.37,5.82,0.005829,0.004803,1,7.8915,16.71,46.22,42.87,251.5,9801.2,量能爆衝（Z=5.8）但近 20 日僅上榜 1 天 — 缺乏持續性
8021,尖點,C 過熱或排除,93.51,99.4,96.3,99.6,86.9,97.8,97.1,76.6,89.2,15,86,11.0,11.0,24.7,9,4.72,3.79,0.01321,0.010363,1,13.586,29.25,16.21,12.86,570.0,16206.1,近 5 日漲幅 29.3% > 25% — 漲過頭
4958,臻鼎-KY,A 主流形成中,93.01,99.3,98.9,99.6,97.9,85.0,82.0,81.8,91.2,10,91,34.0,34.0,15.4,20,1.66,1.01,0.01226,0.01137,1,18.275,7.41,21.19,17.84,529.0,24327.3,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +15.4 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6446,藥華藥,A 主流形成中,91.75,99.1,94.6,97.1,88.8,92.3,88.9,80.6,91.7,69,32,3.0,3.0,6.1,11,2.33,1.84,0.021646,0.020356,1,19.58,-0.43,19.44,16.09,934.0,4619.8,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +6.1 > 0（資金推升中） | 近 20 日上榜 11 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3189,景碩,A 主流形成中,91.68,99.0,99.6,97.7,94.8,82.0,80.7,79.6,93.7,12,89,67.0,67.0,7.3,19,1.59,0.83,0.014345,0.014913,1,25.5725,-10.55,18.58,15.23,619.0,19212.5,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +7.3 > 0（資金推升中） | 近 20 日上榜 19 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3624,光頡,A 主流形成中,89.84,98.8,94.6,91.5,77.3,93.6,96.2,95.9,60.7,98,3,9.0,3.0,0.6,3,4.21,2.01,0.002549,0.002316,1,2.229,6.28,50.27,46.93,110.0,2875.6,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +0.6 > 0（資金推升中） | 近 20 日上榜 3 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3653,健策,A 主流形成中,88.76,98.7,95.2,98.1,91.5,84.1,80.3,61.6,96.5,31,70,5.0,5.0,8.5,15,1.56,0.96,0.083894,0.083143,1,51.45,-2.95,7.58,4.23,3620.0,9036.5,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +8.5 > 0（資金推升中） | 近 20 日上榜 15 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
5328,華容,C 過熱或排除,88.7,98.5,95.2,92.3,71.2,97.4,97.7,95.5,36.6,96,5,9.0,5.0,1.0,1,5.23,3.47,0.001001,0.000844,1,0.8598,15.2,48.2,44.85,43.2,2992.9,量能爆衝（Z=3.5）但近 20 日僅上榜 1 天 — 缺乏持續性
