stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
6451,訊芯-KY,A 主流形成中,92.13,100.0,99.5,96.6,82.8,89.7,88.3,86.3,92.2,34,67,96.0,67.0,10.3,10,3.41,2.76,0.014887,0.012888,1,20.96,19.51,38.78,29.85,680.0,7430.4,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +10.3 > 0（資金推升中） | 近 20 日上榜 10 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6282,康舒,A 主流形成中,90.76,99.8,99.5,96.9,84.6,92.7,92.2,87.3,39.1,28,73,48.0,48.0,10.4,11,4.2,3.36,0.00155,0.001331,1,0.8245,22.7,39.64,30.72,70.8,8640.9,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +10.4 > 0（資金推升中） | 近 20 日上榜 11 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6139,亞翔,A 主流形成中,89.36,99.5,99.5,98.0,87.9,87.0,81.9,62.1,84.6,36,65,107.0,65.0,13.0,14,2.18,2.21,0.018061,0.017562,1,9.115,6.87,14.42,5.5,825.0,7280.6,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +13.0 > 0（資金推升中） | 近 20 日上榜 14 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2404,漢唐,A 主流形成中,89.05,99.3,96.3,98.8,91.4,82.2,74.8,74.8,84.1,33,68,31.0,31.0,16.4,18,1.72,1.6,0.026928,0.025871,1,8.665,6.03,23.37,14.44,1230.0,7474.7,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +16.4 > 0（資金推升中） | 近 20 日上榜 18 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1513,中興電,A 主流形成中,89.01,99.0,97.1,99.5,75.8,97.8,99.5,69.9,37.2,14,87,36.0,36.0,22.5,5,10.55,5.85,0.004094,0.003759,1,0.755,12.99,19.49,10.56,187.0,14629.4,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +22.5 > 0（資金推升中） | 近 20 日上榜 5 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2481,強茂,A 主流形成中,88.48,98.8,97.6,86.1,93.4,80.9,78.5,93.2,71.4,29,72,39.0,39.0,2.1,19,1.97,1.38,0.003492,0.003144,1,3.257,7.77,54.11,45.18,159.5,8506.9,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +2.1 > 0（資金推升中） | 近 20 日上榜 19 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2409,友達,C 過熱或排除,88.36,98.5,88.6,91.9,91.4,92.9,91.0,95.1,31.1,8,93,6.0,6.0,7.0,18,3.8,3.37,0.00064,0.000507,1,0.5435,37.97,59.4,50.47,29.25,25595.5,近 5 日漲幅 38.0% > 25% — 漲過頭
2303,聯電,A 主流形成中,88.15,98.3,87.5,94.9,97.3,83.6,83.4,81.7,73.1,2,99,3.0,3.0,8.1,20,2.48,1.75,0.002737,0.002792,1,3.6897,-11.97,29.53,20.61,125.0,46728.2,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +8.1 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3149,正達,C 過熱或排除,87.37,97.9,89.1,94.3,71.6,91.0,93.2,98.0,54.5,72,29,7.0,7.0,8.0,3,4.42,2.85,0.001992,0.001495,1,1.6202,35.62,78.78,69.85,91.0,3855.5,近 5 日漲幅 35.6% > 25% — 漲過頭
2883,凱基金,C 過熱或排除,87.37,97.9,99.5,99.5,64.3,99.5,98.5,73.3,16.6,15,86,91.0,86.0,17.2,1,10.28,7.0,0.0006,0.000525,1,0.2872,23.7,22.05,13.12,27.4,14408.5,量能爆衝（Z=7.0）但近 20 日僅上榜 1 天 — 缺乏持續性
