stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
3673,TPK-KY,A 主流形成中,85.1,96.3,94.6,92.1,82.4,82.1,82.7,71.3,59.1,98,3,96.0,3.0,0.6,6,1.71,0.84,0.001888,0.001888,1,2.1235,7.18,20.78,6.15,86.6,2780.8,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +0.6 > 0（資金推升中） | 近 20 日上榜 6 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2337,旺宏,C 過熱或排除,84.93,96.1,98.5,99.6,97.9,62.5,63.5,62.6,74.1,12,89,30.0,30.0,18.4,20,0.93,-0.1,0.00352,0.003486,0,4.7215,19.63,14.54,-0.09,161.5,18382.9,相對強弱未轉強（弱於大盤）
3034,聯詠,C 過熱或排除,84.69,96.0,97.6,95.4,80.6,81.7,78.7,51.0,77.8,77,24,75.0,24.0,4.8,5,1.5,0.77,0.011226,0.011034,0,5.6575,7.63,8.99,-5.64,515.0,3658.8,相對強弱未轉強（弱於大盤）
3481,群創,C 過熱或排除,84.68,95.8,96.9,95.8,97.9,59.1,58.2,93.9,50.4,21,80,15.0,15.0,5.4,20,0.81,-0.19,0.001277,0.001135,1,1.5097,32.28,58.59,43.96,58.6,14054.2,近 5 日漲幅 32.3% > 25% — 漲過頭
2489,瑞軒,C 過熱或排除,82.35,95.7,93.8,94.3,82.4,75.7,76.2,62.1,50.1,94,7,2.0,2.0,1.9,6,1.36,0.39,0.001059,0.001071,0,1.477,19.12,14.22,-0.42,48.6,2886.4,相對強弱未轉強（弱於大盤）
8046,南電,C 過熱或排除,82.27,95.5,93.1,90.8,94.9,70.1,67.4,46.6,94.0,17,84,1.0,1.0,0.1,19,1.04,0.11,0.019291,0.019677,0,28.15,4.49,6.76,-7.88,885.0,15298.9,相對強弱未轉強（弱於大盤）
3163,波若威,C 過熱或排除,80.05,95.4,95.5,91.1,90.3,72.5,72.8,15.5,94.5,72,29,6.0,6.0,0.3,14,1.22,0.23,0.019683,0.022695,0,28.5525,2.15,-5.15,-19.78,903.0,3899.0,相對強弱未轉強（弱於大盤）
4979,華星光,C 過熱或排除,79.23,95.2,97.8,95.5,82.4,67.3,68.3,19.6,88.8,76,25,190.0,25.0,5.0,6,1.05,0.04,0.011901,0.013256,0,13.3925,8.33,-2.85,-17.48,546.0,3769.7,相對強弱未轉強（弱於大盤）
6285,啟碁,C 過熱或排除,76.07,95.1,96.3,92.1,93.2,50.3,59.4,19.0,84.4,50,51,11.0,11.0,0.6,18,0.83,-0.35,0.005896,0.006552,0,8.6025,0.19,-3.05,-17.68,270.5,6089.8,相對強弱未轉強（弱於大盤）
6213,聯茂,C 過熱或排除,75.92,94.9,95.1,92.9,86.6,40.8,42.6,60.9,82.4,96,5,31.0,5.0,1.0,9,0.6,-0.49,0.005831,0.005921,0,7.155,5.31,13.11,-1.53,267.5,2794.9,相對強弱未轉強（弱於大盤）
2478,大毅,C 過熱或排除,74.79,94.8,97.3,2.8,83.8,93.5,96.0,99.6,75.4,70,31,21.0,21.0,-8.3,7,4.84,2.48,0.004959,0.003421,1,5.1605,33.82,115.64,101.01,227.5,4266.6,近 5 日漲幅 33.8% > 25% — 漲過頭
2379,瑞昱,B 觀察中,73.01,94.6,98.3,8.6,88.8,85.9,81.8,82.4,82.0,69,32,29.0,29.0,-1.2,11,1.65,1.11,0.016239,0.014066,1,6.935,15.5,31.39,16.76,745.0,4279.8,主流評分排前 5%（未完全達 A 級條件）
3026,禾伸堂,C 過熱或排除,72.21,94.5,8.0,99.6,75.1,97.5,97.2,99.6,94.6,20,81,-4.0,-4.0,24.7,2,6.2,3.98,0.01953,0.014591,1,30.925,39.56,127.12,112.49,896.0,14205.5,近 5 日漲幅 39.6% > 25% — 漲過頭
8043,蜜望實,A 主流形成中,70.6,94.3,6.5,93.9,87.9,93.8,94.8,98.2,72.6,36,65,-7.0,-7.0,1.6,10,4.15,2.49,0.004795,0.003658,1,4.2365,10.55,92.14,77.51,220.0,8070.0,主流評分排前 6%（全市場 PR） | 近 5 日名次推進速度 +1.6 > 0（資金推升中） | 近 20 日上榜 10 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2493,揚博,C 過熱或排除,70.56,94.2,51.4,51.1,71.4,93.6,93.5,98.5,70.7,103,0,21.0,0.0,0.0,1,3.57,2.48,0.005428,0.003959,1,3.765,37.95,93.77,79.14,249.0,2619.5,近 5 日漲幅 38.0% > 25% — 漲過頭
5483,中美晶,C 過熱或排除,70.45,94.0,8.5,99.6,87.9,95.1,92.3,85.6,63.7,37,64,-3.0,-3.0,17.7,10,3.1,2.95,0.003978,0.003592,1,2.4439,27.18,35.19,20.55,182.5,8030.1,近 5 日漲幅 27.2% > 25% — 漲過頭
2330,台積電,C 過熱或排除,70.23,93.9,51.4,90.8,97.9,56.1,62.2,51.5,94.9,1,100,0.0,0.0,0.1,20,0.91,-0.24,0.051986,0.052412,0,32.9509,5.76,9.15,-5.48,2385.0,71691.7,相對強弱未轉強（弱於大盤）
3624,光頡,C 過熱或排除,69.93,93.8,5.4,98.8,80.6,95.2,96.4,94.9,66.1,54,47,-9.0,-9.0,14.3,5,5.77,3.12,0.003182,0.002486,1,2.789,28.63,62.22,47.59,146.0,5646.0,近 5 日漲幅 28.6% > 25% — 漲過頭
2472,立隆電,A 主流形成中,69.89,93.6,4.5,98.7,86.6,90.8,90.3,89.7,88.5,60,41,-14.0,-14.0,13.7,9,2.62,1.66,0.007967,0.007768,1,12.5825,8.94,43.33,28.7,365.5,5247.0,主流評分排前 6%（全市場 PR） | 近 5 日名次推進速度 +13.7 > 0（資金推升中） | 近 20 日上榜 9 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2375,凱美,C 過熱或排除,69.75,93.4,2.0,99.0,85.0,93.3,95.2,96.7,70.2,59,42,-21.0,-21.0,14.7,8,4.41,2.38,0.004349,0.003561,1,3.677,25.87,78.92,64.29,199.5,5442.7,近 5 日漲幅 25.9% > 25% — 漲過頭
6239,力成,A 主流形成中,69.75,93.4,6.5,96.0,93.2,87.2,87.9,90.9,79.6,18,83,-7.0,-7.0,5.7,18,2.35,1.25,0.00752,0.007487,1,6.2775,13.86,47.12,32.49,345.0,14774.6,主流評分排前 7%（全市場 PR） | 近 5 日名次推進速度 +5.7 > 0（資金推升中） | 近 20 日上榜 18 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3653,健策,B 觀察中,69.55,93.2,98.3,3.1,91.7,70.2,69.3,82.7,96.9,48,53,29.0,29.0,-7.6,16,1.07,0.12,0.086971,0.084187,1,56.525,5.0,31.68,17.05,3990.0,6203.7,主流評分排前 7%（未完全達 A 級條件）
8042,金山電,C 過熱或排除,69.52,93.0,3.6,97.9,75.1,96.6,99.6,95.7,75.1,74,27,-15.0,-15.0,9.6,2,8.55,3.67,0.004261,0.003458,1,5.0164,38.65,69.35,54.71,195.5,3861.9,近 5 日漲幅 38.7% > 25% — 漲過頭
2881,富邦金,B 觀察中,69.46,92.9,93.8,5.4,97.9,76.2,75.4,89.3,47.3,56,45,2.0,2.0,-4.2,20,1.34,0.4,0.002954,0.002587,1,1.3065,10.61,41.44,26.81,135.5,5561.1,主流評分排前 7%（未完全達 A 級條件）
3090,日電貿,C 過熱或排除,69.27,92.7,3.6,93.1,83.8,93.0,94.9,95.8,83.0,39,62,-15.0,-15.0,1.1,7,4.15,2.22,0.006594,0.005244,1,7.3525,42.69,69.47,54.83,302.5,7765.2,近 5 日漲幅 42.7% > 25% — 漲過頭
1303,南亞,C 過熱或排除,68.92,92.6,7.7,97.0,93.2,88.4,81.1,93.5,58.2,26,75,-5.0,-5.0,7.9,18,1.6,1.36,0.002757,0.002283,1,2.0345,33.44,56.56,41.93,126.5,11649.7,近 5 日漲幅 33.4% > 25% — 漲過頭
2882,國泰金,A 主流形成中,68.9,92.4,7.2,97.8,94.9,90.5,84.8,90.2,44.8,55,46,-6.0,-6.0,9.4,19,1.83,1.63,0.002474,0.002105,1,1.2,13.61,45.7,31.07,113.5,5630.5,主流評分排前 8%（全市場 PR） | 近 5 日名次推進速度 +9.4 > 0（資金推升中） | 近 20 日上榜 19 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
4958,臻鼎-KY,C 過熱或排除,68.85,92.2,9.1,91.5,97.9,81.4,78.0,90.0,91.5,9,92,-2.0,-2.0,0.4,20,1.45,0.73,0.013928,0.012004,1,19.4925,27.29,45.56,30.92,639.0,23201.0,近 5 日漲幅 27.3% > 25% — 漲過頭
3406,玉晶光,A 主流形成中,68.85,92.2,5.9,94.9,85.0,92.3,92.6,82.1,86.6,61,40,-8.0,-8.0,3.6,8,3.17,2.07,0.015738,0.014462,1,10.695,6.65,31.27,16.64,722.0,5092.0,主流評分排前 8%（全市場 PR） | 近 5 日名次推進速度 +3.6 > 0（資金推升中） | 近 20 日上榜 8 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2408,南亞科,C 過熱或排除,68.24,92.0,9.7,92.4,97.9,78.9,73.1,94.0,82.3,4,97,-1.0,-1.0,0.7,20,1.23,0.52,0.009525,0.008033,1,7.0525,31.23,58.91,44.28,437.0,44258.5,近 5 日漲幅 31.2% > 25% — 漲過頭
2887,台新新光金,B 觀察中,68.11,91.8,93.8,10.5,91.7,78.4,74.9,86.2,18.9,86,15,2.0,2.0,-0.4,16,1.31,0.51,0.000711,0.000609,1,0.3755,12.8,36.4,21.77,32.6,3325.6,主流評分排前 8%（未完全達 A 級條件）
3443,創意,C 過熱或排除,67.78,91.7,9.7,95.2,97.9,86.9,82.4,54.0,98.8,16,85,-1.0,-1.0,4.7,20,1.7,1.24,0.110621,0.105659,0,107.075,26.09,10.21,-4.43,5075.0,16586.7,近 5 日漲幅 26.1% > 25% — 漲過頭 | 相對強弱未轉強（弱於大盤）
3236,千如,C 過熱或排除,67.31,91.5,51.4,51.1,71.4,86.2,89.9,92.3,47.6,195,0,-87.0,0.0,0.0,1,2.6,1.12,0.001463,0.001284,1,1.32,28.3,52.85,38.21,67.1,972.8,近 5 日漲幅 28.3% > 25% — 漲過頭
2327,國巨*,B 觀察中,66.54,91.4,51.4,11.5,97.9,89.1,88.1,98.1,94.3,2,99,0.0,0.0,-0.1,20,2.35,1.48,0.021448,0.017625,1,28.3875,20.15,89.23,74.6,984.0,55281.8,主流評分排前 9%（未完全達 A 級條件）
3231,緯創,B 觀察中,66.29,91.2,98.1,6.7,97.9,66.7,66.5,73.5,35.0,35,66,27.0,27.0,-2.3,20,1.01,0.01,0.003542,0.003614,1,0.79,2.85,22.64,8.01,162.5,8081.6,主流評分排前 9%（未完全達 A 級條件）
6449,鈺邦,C 過熱或排除,66.26,91.1,51.4,51.1,34.7,96.0,96.9,95.1,87.6,120,0,-13.0,0.0,0.0,0,5.98,3.27,0.0097,0.008486,1,11.4675,20.92,65.74,51.1,445.0,2173.1,量能爆衝（Z=3.3）但近 20 日僅上榜 0 天 — 缺乏持續性
6175,立敦,B 觀察中,65.99,90.9,51.4,51.1,71.4,82.7,83.5,83.2,62.5,155,0,3.0,0.0,0.0,1,1.75,0.87,0.002343,0.002207,1,2.3485,7.61,31.9,17.27,107.5,1378.5,主流評分排前 9%（未完全達 A 級條件）
3044,健鼎,B 觀察中,65.09,90.8,9.1,96.4,75.1,84.1,79.3,74.7,85.4,81,20,-2.0,-2.0,6.2,2,1.51,1.0,0.012446,0.011429,1,9.5825,19.21,23.46,8.83,571.0,3443.6,主流評分排前 9%（未完全達 A 級條件）
2061,風青,C 過熱或排除,64.72,90.6,51.4,51.1,34.7,97.2,98.4,99.6,41.4,376,0,167.0,0.0,0.0,0,7.46,3.91,0.001047,0.00082,1,1.0648,31.28,115.47,100.84,48.05,295.3,近 5 日漲幅 31.3% > 25% — 漲過頭 | 量能爆衝（Z=3.9）但近 20 日僅上榜 0 天 — 缺乏持續性
2305,全友,C 過熱或排除,64.34,90.5,51.4,51.1,34.7,99.6,98.8,97.3,30.1,213,0,503.0,0.0,0.0,0,7.64,5.87,0.000667,0.000526,1,0.6142,35.1,84.34,69.7,30.6,845.9,近 5 日漲幅 35.1% > 25% — 漲過頭 | 量能爆衝（Z=5.9）但近 20 日僅上榜 0 天 — 缺乏持續性
2382,廣達,B 觀察中,64.32,90.3,94.6,4.9,97.9,53.6,52.4,80.7,73.4,34,67,3.0,3.0,-5.2,20,0.73,-0.29,0.008152,0.008085,1,4.41,-1.71,28.97,14.33,374.0,8175.1,主流評分排前 10%（未完全達 A 級條件）
2302,麗正,C 過熱或排除,64.3,90.2,51.4,51.1,34.7,97.3,98.1,96.9,38.4,199,0,110.0,0.0,0.0,0,7.08,3.94,0.000981,0.000779,1,0.9117,40.62,80.36,65.73,45.0,937.4,近 5 日漲幅 40.6% > 25% — 漲過頭 | 量能爆衝（Z=3.9）但近 20 日僅上榜 0 天 — 缺乏持續性
3441,聯一光,C 過熱或排除,63.88,90.0,51.4,51.1,34.7,91.7,95.1,97.8,51.2,224,0,-24.0,0.0,0.0,0,4.36,1.89,0.001942,0.001355,1,1.5167,37.08,87.97,73.34,89.1,793.9,近 5 日漲幅 37.1% > 25% — 漲過頭
8096,擎亞,C 過熱或排除,63.74,89.9,51.4,51.1,71.4,70.7,69.6,87.9,71.7,130,0,-20.0,0.0,0.0,1,1.08,0.16,0.00327,0.002884,1,4.0675,27.12,39.53,24.9,150.0,1987.4,近 5 日漲幅 27.1% > 25% — 漲過頭
4551,智伸科,C 過熱或排除,63.46,89.7,51.4,51.1,34.7,95.7,93.8,85.7,57.4,296,0,31.0,0.0,0.0,0,3.58,3.24,0.004392,0.003489,1,1.965,46.55,35.69,21.06,201.5,512.4,近 5 日漲幅 46.5% > 25% — 漲過頭 | 量能爆衝（Z=3.2）但近 20 日僅上榜 0 天 — 缺乏持續性
6693,廣閎科,B 觀察中,63.44,89.6,51.4,51.1,34.7,91.8,88.4,89.4,72.0,276,0,-7.0,0.0,0.0,0,2.4,1.92,0.004261,0.0036,1,4.096,21.81,42.7,28.07,195.5,567.9,主流評分排前 10%（未完全達 A 級條件）
6613,朋億*,C 過熱或排除,63.35,89.4,51.4,51.1,34.7,88.1,91.5,89.6,74.7,336,0,-171.0,0.0,0.0,0,2.76,1.33,0.007727,0.006311,1,4.843,36.08,43.23,28.6,354.5,397.4,近 5 日漲幅 36.1% > 25% — 漲過頭
7788,松川精密,B 觀察中,63.33,89.3,51.4,51.1,34.7,87.5,91.4,90.6,74.4,210,0,-14.0,0.0,0.0,0,2.74,1.25,0.005994,0.00496,1,4.775,6.38,47.06,32.43,275.0,862.3,主流評分排前 11%（未完全達 A 級條件）
3016,嘉晶,B 觀察中,62.86,89.1,4.8,93.4,71.4,88.2,91.2,65.8,67.0,139,0,-50.0,-12.0,1.2,1,2.7,1.34,0.00267,0.00268,1,3.0045,18.93,16.67,2.03,122.5,1735.6,主流評分排前 11%（未完全達 A 級條件）
8071,能率網通,C 過熱或排除,62.71,89.0,51.4,51.1,34.7,97.0,98.5,92.6,15.2,347,0,60.0,0.0,0.0,0,7.62,3.87,0.000658,0.000512,1,0.2985,33.04,53.69,39.06,30.2,371.2,近 5 日漲幅 33.0% > 25% — 漲過頭 | 量能爆衝（Z=3.9）但近 20 日僅上榜 0 天 — 缺乏持續性
2243,宏旭-KY,C 過熱或排除,62.68,88.8,51.4,51.1,34.7,89.9,87.8,99.6,43.5,572,0,-44.0,0.0,0.0,0,2.25,1.53,0.001024,0.000676,1,1.1455,52.6,124.88,110.25,47.0,104.3,近 5 日漲幅 52.6% > 25% — 漲過頭
3665,貿聯-KY,C 過熱或排除,62.68,88.8,93.8,3.9,93.2,61.0,63.8,41.5,95.8,42,59,2.0,2.0,-6.3,18,0.93,-0.13,0.045556,0.049219,0,37.875,-3.02,5.03,-9.61,2090.0,6746.3,相對強弱未轉強（弱於大盤）
7777,能率亞洲,C 過熱或排除,62.54,88.5,51.4,51.1,34.7,96.3,97.0,84.4,33.5,235,0,53.0,0.0,0.0,0,6.0,3.49,0.000958,0.000875,1,0.7368,15.05,34.2,19.56,43.95,727.2,量能爆衝（Z=3.5）但近 20 日僅上榜 0 天 — 缺乏持續性
2342,茂矽,C 過熱或排除,62.54,88.5,51.4,51.1,34.7,98.7,99.6,82.0,26.0,110,0,146.0,0.0,0.0,0,8.03,5.09,0.001094,0.000958,1,0.5152,29.21,31.24,16.61,50.2,2535.1,近 5 日漲幅 29.2% > 25% — 漲過頭 | 量能爆衝（Z=5.1）但近 20 日僅上榜 0 天 — 缺乏持續性
6834,天二科技,C 過熱或排除,62.5,88.2,51.4,51.1,34.7,85.3,90.8,92.1,62.6,312,0,-106.0,0.0,0.0,0,2.65,1.04,0.002014,0.001724,1,2.3575,32.0,52.48,37.84,92.4,468.8,近 5 日漲幅 32.0% > 25% — 漲過頭
2316,楠梓電,B 觀察中,62.43,88.1,51.4,51.1,34.7,89.6,86.9,85.9,68.6,119,0,36.0,0.0,0.0,0,2.08,1.52,0.004076,0.003719,1,3.417,19.11,36.0,21.37,187.0,2240.0,主流評分排前 12%（未完全達 A 級條件）
6432,今展科,B 觀察中,62.37,87.9,51.4,51.1,34.7,88.7,89.0,91.2,55.1,344,0,-4.0,0.0,0.0,0,2.43,1.38,0.001722,0.001512,1,1.7985,4.08,49.91,35.27,79.0,378.6,主流評分排前 12%（未完全達 A 級條件）
4976,佳凌,C 過熱或排除,62.25,87.8,51.4,51.1,34.7,99.6,99.6,85.3,11.0,175,0,247.0,0.0,0.0,0,19.57,7.11,0.000909,0.000757,1,0.1857,23.37,34.95,20.32,41.7,1160.0,量能爆衝（Z=7.1）但近 20 日僅上榜 0 天 — 缺乏持續性
