stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
3026,禾伸堂,C 過熱或排除,95.08,100.0,99.6,99.6,71.4,99.6,99.6,99.6,94.6,16,85,98.0,85.0,17.0,1,7.72,5.41,0.017791,0.014107,1,30.115,23.3,123.29,109.27,815.0,15932.5,量能爆衝（Z=5.4）但近 20 日僅上榜 1 天 — 缺乏持續性
6173,信昌電,A 主流形成中,94.85,99.9,99.6,97.8,77.1,99.6,99.6,97.0,85.1,25,76,82.0,76.0,7.9,3,8.96,4.24,0.006265,0.005173,1,9.183,24.78,78.82,64.79,287.0,9548.7,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +7.9 > 0（資金推升中） | 近 20 日上榜 3 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2375,凱美,A 主流形成中,94.72,99.7,99.6,98.4,83.9,97.3,98.1,97.2,69.2,38,63,62.0,62.0,12.7,7,6.36,3.64,0.003962,0.003483,1,3.497,10.0,78.82,64.8,181.5,7287.5,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +12.7 > 0（資金推升中） | 近 20 日上榜 7 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3090,日電貿,A 主流形成中,94.68,99.6,99.6,96.6,83.9,96.3,97.2,96.0,82.7,24,77,43.0,43.0,6.0,7,5.69,3.23,0.006003,0.005137,1,7.0775,19.57,69.23,55.21,275.0,9941.5,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +6.0 > 0（資金推升中） | 近 20 日上榜 7 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6488,環球晶,C 過熱或排除,94.23,99.4,98.7,99.6,86.4,90.6,90.8,93.7,92.5,19,82,38.0,38.0,20.8,9,2.85,1.84,0.022812,0.019344,1,22.7875,30.14,57.14,43.12,1045.0,13644.4,近 5 日漲幅 30.1% > 25% — 漲過頭
3624,光頡,C 過熱或排除,93.51,99.3,97.7,98.8,80.6,98.2,98.8,93.6,65.4,45,56,29.0,29.0,13.6,5,7.11,3.95,0.0031,0.002439,1,2.749,26.22,55.7,41.68,142.0,6295.0,近 5 日漲幅 26.2% > 25% — 漲過頭
8042,金山電,C 過熱或排除,93.44,99.1,99.0,98.1,71.4,99.6,99.6,97.3,75.1,59,42,516.0,42.0,8.4,1,13.65,6.03,0.004202,0.003389,1,4.9864,34.15,79.04,65.02,192.5,5301.1,近 5 日漲幅 34.1% > 25% — 漲過頭 | 量能爆衝（Z=6.0）但近 20 日僅上榜 1 天 — 缺乏持續性
2472,立隆電,A 主流形成中,92.87,99.0,92.8,99.6,86.4,92.5,93.0,92.0,88.5,46,55,1.0,1.0,16.4,9,3.25,2.27,0.007586,0.007689,1,12.4025,-6.71,49.78,35.76,347.5,6272.8,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +16.4 > 0（資金推升中） | 近 20 日上榜 9 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2344,華邦電,C 過熱或排除,92.42,98.8,92.8,91.5,97.8,94.9,89.4,95.8,69.7,4,97,1.0,1.0,0.6,20,2.67,2.85,0.0043,0.003537,1,3.5836,25.88,67.66,53.64,197.0,69935.7,近 5 日漲幅 25.9% > 25% — 漲過頭
5483,中美晶,A 主流形成中,92.12,98.7,96.5,99.6,86.4,96.4,92.8,82.1,63.2,34,67,19.0,19.0,18.2,9,3.24,3.24,0.00382,0.003562,1,2.3689,14.01,28.68,14.65,175.0,8012.6,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +18.2 > 0（資金推升中） | 近 20 日上榜 9 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
