stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
6214,精誠,B 觀察中,61.09,83.8,51.3,43.8,36.8,87.8,90.0,77.4,81.2,183,0,58.0,0.0,0.0,0,1.54,0.4,0.004175,0.003989,1,3.5418,2.7,7.95,7.51,190.0,644.0,主流評分排前 16%（未完全達 A 級條件）
4961,天鈺,B 觀察中,61.02,83.6,51.3,43.8,36.8,92.0,90.4,83.8,53.7,338,0,-8.0,0.0,0.0,0,1.69,0.97,0.003922,0.003659,1,1.0401,0.56,11.56,11.11,178.5,227.3,主流評分排前 16%（未完全達 A 級條件）
6179,亞通,B 觀察中,61.01,83.4,51.3,43.8,36.8,90.4,94.0,94.2,30.3,276,0,-32.0,0.0,0.0,0,2.51,0.75,0.000766,0.000665,1,0.4425,5.29,27.66,27.21,34.85,329.6,主流評分排前 17%（未完全達 A 級條件）
2834,臺企銀,B 觀察中,60.88,83.2,51.3,43.8,76.2,78.2,75.4,80.3,10.8,160,0,-37.0,0.0,0.0,1,0.86,-0.08,0.000396,0.000371,1,0.1286,1.69,9.09,8.64,18.0,770.0,主流評分排前 17%（未完全達 A 級條件）
6949,6949,B 觀察中,60.86,83.0,51.3,43.8,36.8,89.4,95.0,79.6,57.5,262,0,-11.0,0.0,0.0,0,2.69,0.6,0.001129,0.001237,1,1.2402,-14.9,9.01,8.57,51.4,381.7,主流評分排前 17%（未完全達 A 級條件）
2330,台積電,C 過熱或排除,60.82,82.8,51.3,88.5,96.9,9.2,46.5,49.7,95.2,1,100,0.0,0.0,2.9,20,0.48,-1.05,0.052404,0.052361,0,16.0532,-3.44,0.21,-0.24,2385.0,36289.6,相對強弱未轉強（弱於大盤）
6112,邁達特,C 過熱或排除,60.52,82.6,51.3,43.8,36.8,99.5,99.5,81.4,7.8,140,0,77.0,0.0,0.0,0,21.58,6.68,0.001058,0.000988,1,0.0799,8.08,9.68,9.23,48.15,1039.8,量能爆衝（Z=6.7）但近 20 日僅上榜 0 天 — 缺乏持續性
7714,創泓科技,B 觀察中,60.44,82.4,51.3,43.8,36.8,91.2,92.0,69.5,70.1,372,0,-65.0,0.0,0.0,0,1.96,0.84,0.003911,0.0037,1,2.2662,14.47,4.71,4.26,178.0,184.0,主流評分排前 18%（未完全達 A 級條件）
7828,創新服務,B 觀察中,60.3,82.2,51.3,43.8,36.8,79.2,79.0,85.4,97.2,197,0,24.0,0.0,0.0,0,0.97,-0.05,0.040539,0.03885,1,28.6107,-9.34,13.19,12.74,1845.0,560.2,主流評分排前 18%（未完全達 A 級條件）
2884,玉山金,A 主流形成中,60.24,82.0,6.0,84.7,82.8,70.9,76.2,90.8,40.7,102,0,-9.0,-8.0,0.6,4,0.88,-0.27,0.001003,0.000901,1,0.6371,0.22,19.82,19.37,45.65,1617.3,主流評分排前 18%（全市場 PR） | 近 5 日名次推進速度 +0.6 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
5314,世紀*,B 觀察中,60.14,81.8,51.3,43.8,36.8,82.0,83.4,99.5,48.7,328,0,-108.0,0.0,0.0,0,1.1,0.06,0.000751,0.000741,1,0.8671,-11.63,74.94,74.49,34.2,239.1,主流評分排前 18%（未完全達 A 級條件）
6920,6920,B 觀察中,60.08,81.6,51.3,43.8,36.8,93.6,91.6,93.6,8.2,345,0,-71.0,0.0,0.0,0,1.83,1.43,0.002063,0.001949,1,0.0805,-2.49,24.7,24.25,93.9,220.4,主流評分排前 18%（未完全達 A 級條件）
3374,精材,A 主流形成中,60.07,81.4,0.7,98.7,89.7,44.9,57.1,96.0,93.0,61,40,-39.0,-39.0,15.9,12,0.6,-0.65,0.008976,0.00856,1,12.0101,-14.0,33.28,32.83,408.5,3301.2,主流評分排前 19%（全市場 PR） | 近 5 日名次推進速度 +15.9 > 0（資金推升中） | 近 20 日上榜 12 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6245,立端,B 觀察中,59.96,81.2,51.3,43.8,36.8,98.4,95.2,77.6,16.0,384,0,-72.0,0.0,0.0,0,2.82,2.49,0.001839,0.001731,1,0.2044,5.55,8.1,7.65,83.7,172.7,主流評分排前 19%（未完全達 A 級條件）
