stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
2375,凱美,C 過熱或排除,94.43,100.0,98.2,96.9,86.5,96.7,98.1,95.4,73.5,47,54,30.0,30.0,6.7,9,5.14,3.02,0.004587,0.003719,1,4.709,26.96,62.83,49.88,219.0,7321.9,近 5 日漲幅 27.0% > 25% — 漲過頭
6415,矽力*-KY,C 過熱或排除,94.07,99.9,99.6,99.6,89.0,98.1,92.7,74.1,90.6,25,76,56.0,56.0,16.6,12,3.4,3.32,0.014097,0.012888,1,16.9978,38.19,19.75,6.8,673.0,11339.3,近 5 日漲幅 38.2% > 25% — 漲過頭
2379,瑞昱,C 過熱或排除,93.31,99.7,95.4,99.6,89.8,93.7,83.4,93.4,87.1,52,49,11.0,11.0,13.3,13,2.4,2.37,0.018852,0.014511,1,11.81,45.63,55.71,42.76,900.0,6602.2,近 5 日漲幅 45.6% > 25% — 漲過頭
2344,華邦電,C 過熱或排除,93.27,99.6,92.2,91.9,98.0,97.9,90.9,98.1,71.6,2,99,2.0,2.0,0.6,20,3.15,3.32,0.00465,0.003792,1,4.3202,29.07,77.6,64.65,222.0,89509.2,近 5 日漲幅 29.1% > 25% — 漲過頭
3090,日電貿,C 過熱或排除,92.53,99.4,94.3,94.3,85.4,93.9,96.1,93.6,84.8,38,63,7.0,7.0,3.7,8,4.23,2.4,0.007027,0.005462,1,9.4275,31.05,56.05,43.1,335.5,9084.8,近 5 日漲幅 31.1% > 25% — 漲過頭
3481,群創,C 過熱或排除,92.44,99.3,92.2,98.5,98.0,93.4,91.6,91.5,53.7,4,97,2.0,2.0,12.4,20,3.31,2.29,0.001382,0.001172,1,1.7143,35.94,47.82,34.87,66.0,62978.7,近 5 日漲幅 35.9% > 25% — 漲過頭
8358,金居,A 主流形成中,92.06,99.1,99.6,99.6,83.9,87.1,85.9,84.5,91.3,16,85,70.0,70.0,18.5,7,2.62,1.73,0.014474,0.013374,1,18.5775,20.38,32.38,19.43,691.0,18106.7,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +18.5 > 0（資金推升中） | 近 20 日上榜 7 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6271,同欣電,A 主流形成中,91.44,99.0,99.6,95.5,80.6,98.4,96.7,71.4,75.9,50,51,86.0,51.0,5.4,5,4.49,3.54,0.005582,0.005367,1,5.38,11.74,17.66,4.71,266.5,7284.1,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +5.4 > 0（資金推升中） | 近 20 日上榜 5 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3711,日月光投控,A 主流形成中,90.71,98.8,92.8,93.4,98.0,95.4,78.5,74.6,90.1,11,90,3.0,3.0,2.3,20,2.02,2.6,0.014118,0.013289,1,15.7,14.24,20.14,7.19,674.0,25021.0,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +2.3 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6213,聯茂,A 主流形成中,90.04,98.7,98.5,99.6,88.3,85.4,81.6,71.3,83.3,26,75,31.0,31.0,19.4,11,2.26,1.59,0.006451,0.005937,1,7.8775,21.98,17.56,4.61,308.0,11152.2,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +19.4 > 0（資金推升中） | 近 20 日上榜 11 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2449,京元電子,A 主流形成中,89.53,98.5,96.1,97.6,93.5,95.2,86.5,67.0,46.3,9,92,14.0,14.0,10.3,18,2.64,2.54,0.007101,0.006793,1,1.3475,20.21,14.53,1.58,339.0,27645.9,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +10.3 > 0（資金推升中） | 近 20 日上榜 18 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3034,聯詠,A 主流形成中,89.27,98.4,95.6,99.0,80.6,93.1,84.2,70.7,80.9,53,48,12.0,12.0,13.2,5,2.45,2.23,0.011876,0.011023,1,6.5425,16.07,16.79,3.84,567.0,6333.4,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +13.2 > 0（資金推升中） | 近 20 日上榜 5 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
5351,鈺創,A 主流形成中,87.9,98.2,98.8,94.2,82.2,90.3,81.5,78.2,50.5,66,35,48.0,35.0,3.6,6,2.26,1.97,0.00209,0.00196,1,1.52,12.51,23.98,11.03,99.8,4835.0,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +3.6 > 0（資金推升中） | 近 20 日上榜 6 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3450,聯鈞,A 主流形成中,87.83,98.1,94.2,98.7,92.2,76.4,72.2,76.1,88.6,32,69,6.0,6.0,12.7,17,1.62,0.95,0.011667,0.011303,1,13.2475,20.82,21.22,8.27,557.0,9776.4,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +12.7 > 0（資金推升中） | 近 20 日上榜 17 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6257,矽格,C 過熱或排除,87.29,97.9,97.2,97.8,80.6,94.8,78.6,55.3,74.7,58,43,22.0,22.0,10.7,5,2.02,2.51,0.005079,0.004947,0,4.9625,9.48,9.23,-3.72,242.5,6071.3,相對強弱未轉強（弱於大盤）
6451,訊芯-KY,A 主流形成中,87.1,97.8,97.9,93.6,87.5,77.0,74.4,71.7,92.4,73,28,59.0,28.0,2.4,10,1.77,0.98,0.012924,0.013218,1,21.195,22.91,17.75,4.8,617.0,4444.7,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +2.4 > 0（資金推升中） | 近 20 日上榜 10 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
8064,東捷,A 主流形成中,85.67,97.6,91.5,90.5,83.9,83.3,78.9,79.8,75.0,100,1,30.0,1.0,0.2,7,2.07,1.4,0.003467,0.003335,1,4.996,23.05,24.91,11.96,165.5,3263.0,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +0.2 > 0（資金推升中） | 近 20 日上榜 7 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2464,盟立,A 主流形成中,84.99,97.5,94.9,95.1,82.2,75.5,74.3,74.4,74.1,81,20,9.0,9.0,5.1,6,1.76,0.91,0.003624,0.003723,1,4.818,16.11,20.14,7.19,173.0,4027.7,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +5.1 > 0（資金推升中） | 近 20 日上榜 6 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2337,旺宏,C 過熱或排除,84.91,97.3,93.7,98.8,98.0,62.8,61.1,78.3,73.1,10,91,5.0,5.0,12.9,20,1.24,0.34,0.003886,0.003514,1,4.532,26.62,24.08,11.13,185.5,25256.9,近 5 日漲幅 26.6% > 25% — 漲過頭
2308,台達電,C 過熱或排除,84.76,97.2,92.8,90.2,98.0,88.8,69.7,37.1,96.6,7,94,3.0,3.0,0.1,20,1.54,1.85,0.045034,0.051379,0,51.85,-2.93,2.63,-10.32,2150.0,36280.6,相對強弱未轉強（弱於大盤）
2486,一詮,C 過熱或排除,84.58,97.0,99.0,97.2,82.2,82.5,82.4,32.6,84.2,65,36,43.0,36.0,7.2,6,2.3,1.37,0.005697,0.005886,0,8.2955,8.15,0.55,-12.4,272.0,4857.8,相對強弱未轉強（弱於大盤）
3715,定穎投控,C 過熱或排除,84.54,96.9,99.6,98.2,77.4,78.8,77.1,60.8,55.6,44,57,104.0,57.0,11.4,3,1.92,1.1,0.004074,0.003878,0,1.8625,16.82,11.46,-1.49,194.5,7554.9,相對強弱未轉強（弱於大盤）
2884,玉山金,A 主流形成中,84.19,96.7,93.7,94.5,77.4,97.3,87.3,66.5,5.4,86,15,5.0,5.0,4.0,3,2.69,3.15,0.00075,0.000739,1,0.0867,4.22,14.38,1.43,35.8,3796.9,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +4.0 > 0（資金推升中） | 近 20 日上榜 3 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2426,鼎元,C 過熱或排除,83.54,96.6,91.5,92.2,75.2,89.8,90.3,51.4,65.9,98,3,1.0,1.0,0.8,2,3.05,1.95,0.001883,0.001643,0,2.9251,32.21,8.18,-4.77,89.9,3340.4,近 5 日漲幅 32.2% > 25% — 漲過頭 | 相對強弱未轉強（弱於大盤）
1802,台玻,C 過熱或排除,83.47,96.4,96.6,95.5,93.5,75.3,72.5,53.7,45.3,22,79,17.0,17.0,5.4,18,1.64,0.9,0.001604,0.001533,0,1.2665,19.5,8.65,-4.3,76.6,13231.4,相對強弱未轉強（弱於大盤）
6531,愛普*,A 主流形成中,82.37,96.3,93.7,97.9,93.5,54.7,54.9,69.4,94.2,56,45,5.0,5.0,11.1,18,1.09,0.11,0.023355,0.022698,1,27.29,19.64,15.78,2.83,1115.0,6188.4,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +11.1 > 0（資金推升中） | 近 20 日上榜 18 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2356,英業達,A 主流形成中,80.47,96.1,97.6,94.9,91.0,57.1,61.3,65.5,43.9,76,25,42.0,25.0,5.0,15,1.24,0.18,0.00142,0.001549,1,1.1903,2.42,13.95,1.0,67.8,4300.6,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +5.0 > 0（資金推升中） | 近 20 日上榜 15 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6282,康舒,C 過熱或排除,79.91,96.0,94.5,93.0,89.8,68.6,69.4,60.5,18.7,93,8,136.0,8.0,1.6,13,1.52,0.61,0.001338,0.001361,0,0.3535,9.98,11.32,-1.63,63.9,3637.1,相對強弱未轉強（弱於大盤）
8299,群聯,C 過熱或排除,79.8,95.8,92.8,91.5,98.0,58.3,54.7,47.4,93.0,14,87,3.0,3.0,0.5,20,1.09,0.22,0.054041,0.054782,0,24.45,11.69,6.17,-6.78,2580.0,19288.8,相對強弱未轉強（弱於大盤）
3211,順達,A 主流形成中,79.71,95.7,97.5,92.2,90.4,49.3,49.3,70.4,79.2,77,24,51.0,24.0,0.8,14,1.01,0.01,0.009478,0.009642,1,6.125,8.25,16.62,3.67,452.5,4273.0,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +0.8 > 0（資金推升中） | 近 20 日上榜 14 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1785,光洋科,C 過熱或排除,79.39,95.5,98.7,96.6,86.5,58.9,58.6,41.7,71.2,68,33,63.0,33.0,6.6,9,1.19,0.24,0.003142,0.003208,0,4.0415,6.01,4.17,-8.78,150.0,4677.2,相對強弱未轉強（弱於大盤）
8046,南電,C 過熱或排除,79.23,95.4,94.9,92.2,95.0,69.8,60.4,16.0,93.9,15,86,9.0,9.0,0.8,19,1.22,0.65,0.018097,0.019364,0,26.1225,5.49,-7.49,-20.44,864.0,18193.1,相對強弱未轉強（弱於大盤）
2376,技嘉,C 過熱或排除,79.05,95.2,97.8,95.5,90.4,54.9,54.3,45.0,75.8,74,27,33.0,27.0,5.4,14,1.08,0.11,0.007111,0.007897,0,5.37,-0.73,5.27,-7.68,339.5,4414.9,相對強弱未轉強（弱於大盤）
3661,世芯-KY,C 過熱或排除,78.45,95.1,92.2,95.8,98.0,65.6,58.4,10.5,96.4,31,70,2.0,2.0,5.6,20,1.19,0.47,0.090592,0.097627,0,44.875,5.36,-11.64,-24.59,4325.0,10301.7,相對強弱未轉強（弱於大盤）
3006,晶豪科,C 過熱或排除,77.83,94.9,96.6,96.1,88.3,51.1,50.8,49.6,69.7,75,26,17.0,17.0,6.1,11,1.03,0.04,0.00532,0.005176,0,3.825,17.05,6.95,-6.0,254.0,4317.9,相對強弱未轉強（弱於大盤）
8028,昇陽半導體,C 過熱或排除,77.75,94.8,94.9,92.7,83.9,53.2,51.7,56.7,81.8,92,9,48.0,9.0,1.2,7,1.04,0.07,0.006755,0.007164,0,6.97,2.38,9.69,-3.26,322.5,3686.9,相對強弱未轉強（弱於大盤）
4904,遠傳,B 觀察中,76.08,94.6,49.3,97.5,75.2,99.6,98.4,64.3,35.6,69,32,0.0,0.0,9.6,2,5.4,4.9,0.002262,0.002283,1,0.866,-0.92,13.09,0.14,108.0,4661.2,主流評分排前 5%（未完全達 A 級條件）
3037,欣興,C 過熱或排除,75.02,94.5,95.2,50.7,95.0,75.8,68.5,38.9,94.6,8,93,10.0,10.0,0.0,19,1.51,0.91,0.021051,0.021831,0,32.195,11.42,3.61,-9.34,1005.0,27922.9,相對強弱未轉強（弱於大盤）
6669,緯穎,C 過熱或排除,74.82,94.3,92.8,93.9,98.0,49.5,49.0,9.3,97.8,34,67,3.0,3.0,2.9,20,1.0,0.01,0.101693,0.116581,0,63.9,0.1,-12.13,-25.08,4855.0,9712.4,相對強弱未轉強（弱於大盤）
6239,力成,B 觀察中,74.3,94.2,91.5,10.2,95.0,92.4,91.3,83.1,77.0,12,89,1.0,1.0,-0.6,19,3.27,2.17,0.007666,0.007616,1,5.5225,5.32,29.33,16.38,366.0,22934.0,主流評分排前 6%（未完全達 A 級條件）
2059,川湖,B 觀察中,74.18,94.0,99.6,5.8,87.5,85.7,80.3,91.6,99.6,48,53,54.0,53.0,-4.3,10,2.18,1.61,0.158143,0.132007,1,169.075,9.26,48.33,35.38,7550.0,7300.9,主流評分排前 6%（未完全達 A 級條件）
1815,富喬,C 過熱或排除,73.98,93.9,99.6,94.8,82.2,55.8,55.8,30.5,16.4,63,38,81.0,38.0,4.6,6,1.12,0.15,0.002231,0.002255,0,0.311,10.71,-0.47,-13.42,106.5,5704.3,相對強弱未轉強（弱於大盤）
6274,台燿,C 過熱或排除,73.51,93.7,98.2,9.0,95.0,81.2,74.7,83.9,97.3,20,81,30.0,30.0,-1.4,19,1.77,1.26,0.039798,0.036139,1,59.6404,32.87,30.58,17.63,1900.0,14535.0,近 5 日漲幅 32.9% > 25% — 漲過頭
3406,玉晶光,B 觀察中,73.37,93.6,96.6,7.2,87.5,86.4,87.4,85.5,87.9,70,31,17.0,17.0,-3.0,10,2.69,1.68,0.016212,0.014704,1,12.8175,16.92,34.38,21.43,774.0,4644.2,主流評分排前 6%（未完全達 A 級條件）
