stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
3406,玉晶光,A 主流形成中,87.97,97.6,90.6,92.1,78.1,87.3,87.7,90.1,86.6,83,18,10.0,10.0,4.4,6,2.45,1.57,0.016083,0.01382,1,10.0075,20.84,37.48,30.78,719.0,2781.6,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +4.4 > 0（資金推升中） | 近 20 日上榜 6 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2882,國泰金,A 主流形成中,87.85,97.4,90.6,96.0,88.3,89.9,83.0,89.4,40.8,40,61,10.0,10.0,8.8,15,2.07,1.95,0.002326,0.001969,1,0.846,16.59,36.13,29.43,104.0,5810.8,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +8.8 > 0（資金推升中） | 近 20 日上榜 15 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3167,大量,A 主流形成中,87.7,97.2,96.7,94.1,78.1,78.3,83.5,81.4,95.3,66,35,113.0,35.0,7.0,6,2.11,0.93,0.021273,0.019002,1,32.56,13.21,25.13,18.43,951.0,3523.9,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +7.0 > 0（資金推升中） | 近 20 日上榜 6 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2883,凱基金,A 主流形成中,87.08,96.9,89.0,99.5,74.2,94.1,96.2,88.4,24.1,25,76,7.0,7.0,13.7,4,4.51,2.65,0.00065,0.000539,1,0.3882,24.15,34.49,27.79,29.05,7973.9,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +13.7 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2379,瑞昱,A 主流形成中,85.08,96.7,89.0,91.7,82.7,84.9,80.7,73.6,78.3,49,52,7.0,7.0,4.2,9,1.91,1.38,0.014562,0.0137,1,5.7275,-0.31,17.3,10.6,651.0,4672.9,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +4.2 > 0（資金推升中） | 近 20 日上榜 9 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2481,強茂,A 主流形成中,85.01,96.5,98.6,85.0,97.4,68.2,66.0,82.5,73.3,39,62,51.0,51.0,0.2,20,1.3,0.44,0.003266,0.003274,1,3.673,0.0,26.41,19.71,146.0,5932.3,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +0.2 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
8021,尖點,A 主流形成中,84.98,96.2,99.4,97.6,81.4,73.3,74.3,55.2,88.9,46,55,158.0,55.0,11.0,8,1.6,0.66,0.011319,0.010186,1,12.946,13.71,7.32,0.62,506.0,4900.2,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +11.0 > 0（資金推升中） | 近 20 日上榜 8 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3376,新日興,A 主流形成中,84.83,96.0,86.2,99.5,72.1,98.1,96.9,71.2,20.8,24,77,2.0,2.0,22.9,3,4.87,4.31,0.005257,0.004923,1,0.3475,11.11,15.2,8.5,235.0,8032.6,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +22.9 > 0（資金推升中） | 近 20 日上榜 3 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
8150,南茂,A 主流形成中,84.34,95.8,99.4,86.6,83.8,80.2,82.3,61.8,63.2,42,59,244.0,59.0,0.6,10,1.98,0.98,0.002145,0.002078,1,2.1365,-2.74,10.23,3.53,95.9,5730.8,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +0.6 > 0（資金推升中） | 近 20 日上榜 10 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
4739,康普,C 過熱或排除,84.26,95.5,86.2,85.8,65.1,97.2,95.3,84.2,65.1,99,2,77.0,2.0,0.4,1,4.11,3.94,0.002908,0.002438,1,2.2395,20.93,28.71,22.02,130.0,2264.5,量能爆衝（Z=3.9）但近 20 日僅上榜 1 天 — 缺乏持續性
2464,盟立,A 主流形成中,83.9,95.3,94.9,92.6,81.4,69.3,69.8,82.8,75.7,78,23,304.0,23.0,4.6,8,1.43,0.47,0.003355,0.003554,1,4.96,-18.92,27.12,20.42,150.0,2952.2,主流評分排前 5%（全市場 PR） | 近 5 日名次推進速度 +4.6 > 0（資金推升中） | 近 20 日上榜 8 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6415,矽力*-KY,A 主流形成中,82.87,95.0,96.9,94.5,88.3,62.3,61.3,64.6,91.3,65,36,55.0,36.0,7.2,15,1.19,0.27,0.011811,0.012909,1,18.3006,-8.65,10.81,4.11,528.0,3655.7,主流評分排前 5%（全市場 PR） | 近 5 日名次推進速度 +7.2 > 0（資金推升中） | 近 20 日上榜 15 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2404,漢唐,A 主流形成中,82.04,94.8,89.7,89.3,91.6,67.2,60.1,76.7,84.9,44,57,8.0,8.0,2.4,18,1.16,0.38,0.026619,0.026183,1,9.13,3.48,19.84,13.14,1190.0,5251.6,主流評分排前 5%（全市場 PR） | 近 5 日名次推進速度 +2.4 > 0（資金推升中） | 近 20 日上榜 18 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3653,健策,C 過熱或排除,81.91,94.6,86.7,97.2,87.6,79.2,73.3,36.1,96.7,22,79,3.0,3.0,10.7,14,1.56,0.96,0.088023,0.082849,0,54.6,-1.38,0.38,-6.31,3935.0,8905.1,相對強弱未轉強（弱於大盤）
2890,永豐金,C 過熱或排除,81.57,94.3,92.8,90.8,65.1,95.5,89.6,67.5,8.3,84,17,70.0,17.0,3.4,1,2.65,3.14,0.000766,0.00071,1,0.1215,10.48,12.11,5.41,34.25,2704.8,量能爆衝（Z=3.1）但近 20 日僅上榜 1 天 — 缺乏持續性
3037,欣興,A 主流形成中,81.39,94.1,85.5,89.6,93.5,68.9,65.1,64.2,96.2,8,93,1.0,1.0,2.5,19,1.29,0.46,0.021676,0.021914,1,37.5975,-0.62,10.74,4.05,969.0,22548.3,主流評分排前 6%（全市場 PR） | 近 5 日名次推進速度 +2.5 > 0（資金推升中） | 近 20 日上榜 19 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6139,亞翔,A 主流形成中,80.51,93.9,92.8,93.0,89.0,60.6,58.0,61.6,85.8,59,42,17.0,17.0,4.8,16,1.1,0.2,0.016754,0.017651,1,9.84,-1.71,10.15,3.45,749.0,3912.7,主流評分排前 6%（全市場 PR） | 近 5 日名次推進速度 +4.8 > 0（資金推升中） | 近 20 日上榜 16 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
8210,勤誠,C 過熱或排除,80.4,93.6,96.0,98.3,74.2,74.3,70.3,28.1,92.5,51,50,27.0,27.0,12.3,4,1.43,0.7,0.033777,0.032325,0,22.605,9.82,-2.58,-9.28,1510.0,4474.7,相對強弱未轉強（弱於大盤）
3017,奇鋐,C 過熱或排除,80.15,93.4,87.3,87.4,93.5,77.1,66.7,37.3,97.2,14,87,4.0,4.0,0.8,19,1.33,0.88,0.056929,0.059888,0,58.625,-5.74,0.99,-5.71,2545.0,16191.1,相對強弱未轉強（弱於大盤）
2886,兆豐金,B 觀察中,79.9,93.2,91.4,89.3,69.3,90.6,85.6,65.3,2.4,89,12,93.0,12.0,2.4,2,2.25,2.07,0.000974,0.000937,1,0.0345,4.44,11.1,4.4,43.55,2578.2,主流評分排前 7%（未完全達 A 級條件）
8046,南電,C 過熱或排除,79.22,92.9,85.5,92.1,93.5,71.0,61.6,38.4,95.0,13,88,1.0,1.0,4.4,19,1.19,0.51,0.020445,0.019968,0,31.3525,6.03,1.56,-5.14,914.0,17261.6,相對強弱未轉強（弱於大盤）
7769,鴻勁,C 過熱或排除,78.72,92.7,87.3,98.8,88.3,61.3,59.7,37.5,99.5,34,67,4.0,4.0,13.5,15,1.13,0.24,0.155354,0.17088,0,209.7,-3.21,1.09,-5.61,6945.0,6537.5,相對強弱未轉強（弱於大盤）
3034,聯詠,C 過熱或排除,78.1,92.5,95.4,93.0,82.7,65.8,63.4,31.6,77.4,77,24,30.0,24.0,4.8,9,1.24,0.34,0.010748,0.011206,0,5.475,-5.23,-1.33,-8.03,480.5,3014.7,相對強弱未轉強（弱於大盤）
2360,致茂,C 過熱或排除,77.64,92.2,88.0,98.6,97.4,53.8,53.8,29.5,98.6,26,75,5.0,5.0,13.4,20,1.0,0.0,0.053462,0.055431,0,79.31,-1.24,-2.05,-8.75,2390.0,7797.3,相對強弱未轉強（弱於大盤）
2454,聯發科,A 主流形成中,77.33,92.0,46.5,87.4,97.4,84.0,82.8,77.8,99.5,2,99,0.0,0.0,0.8,20,2.0,1.31,0.100102,0.092295,1,140.9327,-1.1,20.95,14.25,4475.0,68875.7,主流評分排前 8%（全市場 PR） | 近 5 日名次推進速度 +0.8 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1303,南亞,A 主流形成中,76.95,91.7,93.2,91.0,91.6,48.1,49.8,65.8,58.7,31,70,18.0,18.0,3.7,18,0.93,-0.16,0.002219,0.002164,1,1.8015,-11.82,11.34,4.64,99.2,6761.7,主流評分排前 8%（全市場 PR） | 近 5 日名次推進速度 +3.7 > 0（資金推升中） | 近 20 日上榜 18 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2313,華通,A 主流形成中,76.92,91.5,88.0,94.5,97.4,44.8,50.2,55.0,83.7,10,91,5.0,5.0,7.2,20,0.93,-0.2,0.006174,0.006091,1,8.1182,2.03,7.22,0.52,276.0,20115.5,主流評分排前 8%（全市場 PR） | 近 5 日名次推進速度 +7.2 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2303,聯電,A 主流形成中,76.75,91.3,46.5,85.8,97.4,87.7,86.1,79.0,73.6,3,98,0.0,0.0,0.4,20,2.28,1.61,0.002852,0.002871,1,3.9135,-9.89,22.01,15.31,127.5,47730.8,主流評分排前 9%（全市場 PR） | 近 5 日名次推進速度 +0.4 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2412,中華電,C 過熱或排除,76.65,91.0,92.0,89.9,74.2,76.9,72.4,48.1,19.3,87,14,14.0,14.0,2.8,4,1.52,0.85,0.003176,0.003214,0,0.3325,0.0,4.8,-1.9,142.0,2621.0,相對強弱未轉強（弱於大盤）
2308,台達電,A 主流形成中,76.5,90.8,46.5,88.3,97.4,92.7,77.4,60.6,98.1,5,96,0.0,0.0,1.6,20,1.73,2.35,0.054021,0.051936,1,65.315,2.33,10.02,3.33,2415.0,37601.1,主流評分排前 9%（全市場 PR） | 近 5 日名次推進速度 +1.6 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6531,愛普*,C 過熱或排除,76.37,90.6,99.4,90.2,93.5,53.3,53.3,13.9,94.6,41,60,169.0,60.0,3.1,19,0.99,-0.01,0.021541,0.024159,0,29.2475,-10.42,-8.72,-15.42,963.0,5756.9,相對強弱未轉強（弱於大盤）
3045,台灣大,C 過熱或排除,75.11,90.3,85.5,85.0,69.3,84.2,75.9,52.6,17.0,100,1,17.0,1.0,0.2,2,1.7,1.32,0.002617,0.002637,0,0.275,1.3,6.36,-0.33,117.0,2181.5,相對強弱未轉強（弱於大盤）
6278,台表科,C 過熱或排除,74.37,90.1,92.5,87.4,87.6,59.9,60.6,16.5,78.8,85,16,18.0,16.0,0.8,14,1.18,0.18,0.00444,0.005061,0,6.091,-7.46,-7.46,-14.16,198.5,2700.2,相對強弱未轉強（弱於大盤）
3044,健鼎,C 過熱或排除,72.78,89.9,86.7,86.6,74.2,56.1,55.0,45.0,85.1,98,3,14.0,3.0,0.6,4,1.04,0.07,0.011185,0.01152,0,9.325,-1.57,3.95,-2.75,500.0,2306.0,相對強弱未轉強（弱於大盤）
4958,臻鼎-KY,A 主流形成中,72.58,89.6,90.6,97.4,97.4,5.2,16.7,88.2,91.5,38,63,10.0,10.0,10.9,20,0.42,-0.87,0.012191,0.011234,1,18.435,4.81,33.91,27.21,545.0,6065.8,主流評分排前 10%（全市場 PR） | 近 5 日名次推進速度 +10.9 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6285,啟碁,C 過熱或排除,71.39,89.4,97.9,98.0,91.6,13.7,33.5,38.7,86.1,50,51,41.0,41.0,11.1,18,0.65,-0.67,0.006409,0.006749,0,9.8475,-6.37,1.6,-5.1,286.5,4567.2,相對強弱未轉強（弱於大盤）
2356,英業達,B 觀察中,70.18,89.2,99.4,2.0,88.3,75.5,83.7,94.1,51.4,32,69,149.0,69.0,-10.1,15,2.12,0.77,0.001579,0.001477,1,1.3257,-12.41,44.97,38.27,70.6,6743.7,主流評分排前 11%（未完全達 A 級條件）
2881,富邦金,A 主流形成中,68.24,88.9,6.1,96.7,91.6,91.3,91.0,88.0,40.6,19,82,-3.0,-3.0,10.1,18,2.93,2.12,0.002796,0.002431,1,0.8345,10.13,33.4,26.71,125.0,11038.8,主流評分排前 11%（全市場 PR） | 近 5 日名次推進速度 +10.1 > 0（資金推升中） | 近 20 日上榜 18 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6282,康舒,B 觀察中,68.1,88.7,97.4,8.3,86.2,81.4,81.6,68.6,38.7,53,48,39.0,39.0,-1.5,12,1.95,1.04,0.001414,0.001346,1,0.7673,0.32,12.86,6.16,63.2,4418.8,主流評分排前 11%（未完全達 A 級條件）
3008,大立光,A 主流形成中,67.19,88.4,7.5,87.4,93.5,79.5,79.2,90.8,97.4,23,78,-1.0,-1.0,0.8,19,1.82,0.97,0.086904,0.081595,1,59.9613,0.91,39.0,32.3,3885.0,8673.2,主流評分排前 12%（全市場 PR） | 近 5 日名次推進速度 +0.8 > 0（資金推升中） | 近 20 日上榜 19 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2409,友達,B 觀察中,67.03,88.2,99.4,1.7,90.1,77.8,78.5,71.9,32.3,18,83,120.0,83.0,-10.3,17,1.76,0.9,0.000537,0.000523,1,0.536,-8.22,15.94,9.24,24.0,12143.3,主流評分排前 12%（未完全達 A 級條件）
2887,台新新光金,B 觀察中,66.79,88.0,94.9,4.4,86.2,82.8,76.4,83.7,16.5,56,45,23.0,23.0,-5.1,12,1.71,1.11,0.000661,0.000575,1,0.2695,13.22,28.48,21.78,29.55,4059.8,主流評分排前 12%（未完全達 A 級條件）
6155,鈞寶,B 觀察中,66.67,87.7,2.6,96.5,69.3,96.0,98.8,96.5,48.1,72,29,-13.0,-13.0,10.0,2,6.9,3.36,0.001805,0.001456,1,1.1057,6.32,55.79,49.09,80.7,3303.1,主流評分排前 12%（未完全達 A 級條件）
4938,和碩,B 觀察中,66.29,87.5,85.5,10.0,79.8,85.4,84.4,73.3,46.9,73,28,1.0,1.0,-0.6,7,2.2,1.39,0.002127,0.001974,1,1.0645,-2.76,17.26,10.57,95.1,3253.4,主流評分排前 12%（未完全達 A 級條件）
4916,事欣科,B 觀察中,66.14,87.3,46.5,48.0,72.1,80.7,87.3,98.3,69.1,124,0,200.0,0.0,0.0,3,2.42,1.0,0.002673,0.002294,1,2.716,4.82,74.71,68.01,119.5,1625.8,主流評分排前 13%（未完全達 A 級條件）
2324,仁寶,B 觀察中,65.81,87.0,90.6,3.5,89.0,74.5,82.5,84.0,25.5,35,66,10.0,10.0,-5.6,16,1.99,0.71,0.00086,0.000805,1,0.4101,-13.3,28.6,21.9,38.45,6242.8,主流評分排前 13%（未完全達 A 級條件）
3048,益登,B 觀察中,65.6,86.8,46.5,48.0,65.1,88.0,91.5,96.0,53.5,113,0,119.0,0.0,0.0,1,2.96,1.67,0.001602,0.001519,1,1.3957,-4.79,52.67,45.97,71.6,1777.6,主流評分排前 13%（未完全達 A 級條件）
2891,中信金,B 觀察中,65.34,86.6,94.2,5.7,86.2,72.9,64.6,85.1,36.3,62,39,21.0,21.0,-3.3,12,1.28,0.62,0.001548,0.001393,1,0.664,7.96,29.35,22.65,69.2,3716.7,主流評分排前 13%（未完全達 A 級條件）
2312,金寶,B 觀察中,64.9,86.3,94.6,3.1,83.8,71.2,74.1,82.3,34.9,79,22,82.0,22.0,-7.0,10,1.58,0.53,0.000832,0.000807,1,0.627,-9.93,26.32,19.62,37.2,2946.7,主流評分排前 14%（未完全達 A 級條件）
6209,今國光,B 觀察中,64.88,86.1,46.5,48.0,74.2,83.5,88.2,87.7,48.3,109,0,88.0,0.0,0.0,4,2.46,1.29,0.001968,0.001831,1,1.119,11.11,33.33,26.64,88.0,1943.0,主流評分排前 14%（未完全達 A 級條件）
3715,定穎投控,C 過熱或排除,64.14,85.8,93.8,91.3,72.1,21.2,27.1,26.7,61.6,81,20,79.0,20.0,4.0,3,0.57,-0.56,0.003903,0.004011,0,2.065,0.58,-3.32,-10.02,174.5,2804.5,相對強弱未轉強（弱於大盤）
2603,長榮,C 過熱或排除,63.78,85.6,91.4,9.3,90.1,75.0,71.2,44.6,54.5,45,56,12.0,12.0,-0.9,17,1.48,0.72,0.004966,0.004999,0,1.4775,-3.9,3.74,-2.96,222.0,4983.1,相對強弱未轉強（弱於大盤）
8454,富邦媒,C 過熱或排除,63.05,85.4,46.5,48.0,31.4,91.7,96.7,99.5,75.0,132,0,39.0,0.0,0.0,0,4.84,2.18,0.00954,0.00556,1,4.6875,60.64,125.66,118.96,426.5,1494.1,近 5 日漲幅 60.6% > 25% — 漲過頭
6213,聯茂,C 過熱或排除,62.81,85.1,89.7,85.8,85.0,18.9,23.1,11.8,82.5,93,8,36.0,8.0,0.4,11,0.52,-0.6,0.005749,0.006044,0,7.26,-5.86,-9.98,-16.68,257.0,2447.4,相對強弱未轉強（弱於大盤）
7788,松川精密,C 過熱或排除,62.39,84.9,46.5,48.0,31.4,96.9,99.5,83.3,73.1,133,0,4.0,0.0,0.0,0,7.02,3.88,0.005257,0.004645,1,3.6275,29.12,27.72,21.02,235.0,1457.3,近 5 日漲幅 29.1% > 25% — 漲過頭 | 量能爆衝（Z=3.9）但近 20 日僅上榜 0 天 — 缺乏持續性
2493,揚博,B 觀察中,62.22,84.7,46.5,48.0,65.1,76.2,80.2,87.3,61.3,159,0,59.0,0.0,0.0,1,1.88,0.82,0.00378,0.003478,1,2.0525,14.97,32.55,25.85,169.0,1080.4,主流評分排前 15%（未完全達 A 級條件）
6585,鼎基,C 過熱或排除,61.97,84.4,46.5,48.0,31.4,99.5,99.5,90.6,42.2,255,0,67.0,0.0,0.0,0,12.04,4.86,0.002841,0.002305,1,0.882,24.51,38.8,32.1,127.0,433.4,量能爆衝（Z=4.9）但近 20 日僅上榜 0 天 — 缺乏持續性
2428,興勤,B 觀察中,61.44,84.2,46.5,48.0,31.4,88.7,90.6,93.2,76.9,161,0,113.0,0.0,0.0,0,2.85,1.89,0.006465,0.0058,1,5.15,4.52,43.42,36.73,289.0,1077.9,主流評分排前 16%（未完全達 A 級條件）
2483,百容,C 過熱或排除,61.3,84.0,46.5,48.0,31.4,99.5,99.5,89.6,30.7,212,0,151.0,0.0,0.0,0,20.19,6.03,0.000752,0.000604,1,0.5039,31.76,36.59,29.89,33.6,636.9,近 5 日漲幅 31.8% > 25% — 漲過頭 | 量能爆衝（Z=6.0）但近 20 日僅上榜 0 天 — 缺乏持續性
8926,台汽電,B 觀察中,61.06,83.7,46.5,48.0,31.4,92.2,94.8,92.7,51.2,136,0,135.0,0.0,0.0,0,3.67,2.2,0.001644,0.001497,1,1.325,9.05,42.44,35.74,73.5,1415.7,主流評分排前 16%（未完全達 A 級條件）
3443,創意,C 過熱或排除,60.79,83.5,46.5,95.2,97.4,39.9,45.0,0.7,99.5,28,73,0.0,0.0,8.0,20,0.83,-0.29,0.096411,0.110593,0,116.2,-4.96,-22.62,-29.32,4310.0,7660.5,相對強弱未轉強（弱於大盤）
1809,中釉,B 觀察中,60.67,83.3,46.5,48.0,31.4,89.2,94.6,91.3,55.9,139,0,173.0,0.0,0.0,0,3.61,1.9,0.001259,0.001061,1,1.572,7.03,39.36,32.66,56.3,1384.2,主流評分排前 17%（未完全達 A 級條件）
3022,威強電,C 過熱或排除,60.55,83.0,46.5,48.0,31.4,99.5,99.5,80.7,33.7,173,0,162.0,0.0,0.0,0,9.6,6.25,0.001944,0.001696,1,0.594,11.84,24.68,17.98,86.9,951.0,量能爆衝（Z=6.3）但近 20 日僅上榜 0 天 — 缺乏持續性
8105,凌巨,C 過熱或排除,60.52,82.8,46.5,48.0,31.4,95.8,98.1,95.0,18.4,191,0,205.0,0.0,0.0,0,6.08,3.24,0.000484,0.000411,1,0.3157,2.12,46.78,40.08,21.65,807.0,量能爆衝（Z=3.2）但近 20 日僅上榜 0 天 — 缺乏持續性
3305,昇貿,B 觀察中,59.92,82.5,46.5,48.0,72.1,74.1,75.0,62.7,60.4,114,0,109.0,0.0,0.0,3,1.65,0.69,0.003176,0.003442,1,1.9575,-9.84,10.51,3.81,142.0,1754.0,主流評分排前 18%（未完全達 A 級條件）
2330,台積電,C 過熱或排除,59.86,82.3,46.5,48.0,97.4,62.5,58.3,40.3,96.0,1,100,0.0,0.0,0.0,20,1.1,0.27,0.051561,0.053111,0,35.19,-3.15,2.22,-4.48,2305.0,83607.8,相對強弱未轉強（弱於大盤）
3706,神達,B 觀察中,59.85,82.1,93.4,0.7,79.8,73.1,75.2,53.8,10.4,82,19,31.0,19.0,-12.7,7,1.68,0.64,0.002053,0.002012,1,0.1595,-3.57,6.87,0.17,91.8,2800.2,主流評分排前 18%（未完全達 A 級條件）
2855,統一證,B 觀察中,59.8,81.8,46.5,48.0,31.4,90.3,93.2,84.9,50.5,129,0,-1.0,0.0,0.0,0,3.4,2.06,0.001208,0.001057,1,1.2725,9.2,29.19,22.49,54.0,1503.0,主流評分排前 18%（未完全達 A 級條件）
6862,三集瑞-KY,B 觀察中,59.58,81.6,46.5,48.0,31.4,90.1,91.7,78.3,62.7,215,0,130.0,0.0,0.0,0,2.98,2.04,0.004552,0.004302,1,2.12,2.01,21.13,14.43,203.5,619.1,主流評分排前 18%（未完全達 A 級條件）
8163,達方,B 觀察中,59.25,81.4,46.5,48.0,31.4,88.4,92.7,93.9,28.1,291,0,262.0,0.0,0.0,0,3.17,1.75,0.00096,0.000851,1,0.4585,3.12,44.93,38.23,42.9,314.2,主流評分排前 19%（未完全達 A 級條件）
2301,光寶科,C 過熱或排除,59.22,81.1,95.4,4.7,97.4,55.9,55.7,22.9,71.5,30,71,24.0,24.0,-4.4,20,1.05,0.07,0.005011,0.005156,0,3.232,-1.54,-4.48,-11.18,224.0,6837.8,相對強弱未轉強（弱於大盤）
6414,樺漢,B 觀察中,59.16,80.9,46.5,48.0,31.4,94.3,89.4,64.4,74.3,140,0,93.0,0.0,0.0,0,2.57,2.72,0.00897,0.008298,1,4.1025,4.7,10.77,4.08,401.0,1382.8,主流評分排前 19%（未完全達 A 級條件）
