stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
2481,強茂,A 主流形成中,92.08,100.0,93.7,91.7,97.2,91.5,87.1,96.8,72.1,17,84,17.0,17.0,6.7,20,2.72,2.45,0.003661,0.003208,1,3.312,1.54,65.83,57.5,165.0,12261.4,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +6.7 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3406,玉晶光,A 主流形成中,90.86,99.8,98.8,93.4,73.7,96.4,94.2,83.5,84.0,57,44,53.0,44.0,8.8,4,4.53,3.66,0.015132,0.013498,1,8.615,13.1,34.78,26.45,682.0,4777.2,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +8.8 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1503,士電,A 主流形成中,89.82,99.5,99.5,94.9,73.7,98.1,98.5,73.3,60.4,44,57,125.0,57.0,11.4,4,8.35,4.77,0.005358,0.004861,1,1.9575,10.27,19.26,10.93,241.5,6573.7,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +11.4 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2357,華碩,A 主流形成中,89.42,99.3,94.4,93.2,89.9,84.0,81.1,86.9,85.9,38,63,18.0,18.0,8.4,17,2.08,1.6,0.019969,0.016952,1,9.675,18.27,38.46,30.13,900.0,7109.0,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +8.4 > 0（資金推升中） | 近 20 日上榜 17 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6451,訊芯-KY,A 主流形成中,89.36,99.0,86.2,93.7,84.7,90.8,88.8,92.7,92.0,43,58,2.0,2.0,9.2,11,2.99,2.28,0.014777,0.013097,1,20.82,16.84,51.02,42.69,666.0,6834.8,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +9.2 > 0（資金推升中） | 近 20 日上榜 11 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3008,大立光,A 主流形成中,87.97,98.8,86.2,99.4,91.4,75.7,77.2,88.8,97.6,28,73,2.0,2.0,21.1,18,1.83,0.94,0.081649,0.079567,1,59.192,4.69,43.19,34.86,3680.0,8290.5,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +21.1 > 0（資金推升中） | 近 20 日上榜 18 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6139,亞翔,A 主流形成中,87.96,98.5,90.4,99.4,88.5,90.0,82.5,62.1,84.7,33,68,9.0,9.0,19.5,15,2.19,2.23,0.017927,0.0176,1,8.945,3.06,13.17,4.83,808.0,7595.6,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +19.5 > 0（資金推升中） | 近 20 日上榜 15 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2882,國泰金,A 主流形成中,87.42,98.3,98.1,89.1,86.8,94.4,86.2,77.9,30.1,41,60,33.0,33.0,4.1,13,2.6,2.9,0.002219,0.001929,1,0.496,16.69,25.0,16.67,100.0,6926.9,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +4.1 > 0（資金推升中） | 近 20 日上榜 13 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2493,揚博,C 過熱或排除,87.15,98.1,94.9,89.4,65.0,97.6,97.8,84.2,58.7,78,23,63.0,23.0,4.6,1,6.2,4.57,0.003949,0.003408,1,1.8375,11.25,35.36,27.03,178.0,3373.7,量能爆衝（Z=4.6）但近 20 日僅上榜 1 天 — 缺乏持續性
6209,今國光,A 主流形成中,86.72,97.8,95.1,89.8,73.7,94.7,94.4,82.8,40.0,77,24,102.0,24.0,4.8,4,4.54,2.97,0.00195,0.001798,1,0.8305,7.59,33.18,24.85,87.9,3380.1,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +4.8 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
