stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
6719,力智,C 過熱或排除,89.72,98.5,99.6,96.9,71.7,99.6,99.6,64.6,67.3,59,42,64.0,42.0,8.4,1,8.39,4.85,0.006461,0.00539,1,3.06,24.22,8.78,2.99,297.5,4318.2,量能爆衝（Z=4.8）但近 20 日僅上榜 1 天 — 缺乏持續性
2059,川湖,A 主流形成中,89.7,98.4,97.2,97.2,89.9,72.2,71.4,95.2,99.6,64,37,20.0,20.0,9.1,12,1.18,0.24,0.162998,0.136603,1,168.625,12.86,49.06,43.27,7505.0,3993.4,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +9.1 > 0（資金推升中） | 近 20 日上榜 12 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6446,藥華藥,A 主流形成中,89.45,98.2,96.7,93.8,84.3,82.7,79.9,88.5,92.3,84,17,34.0,17.0,3.4,7,1.56,0.87,0.025194,0.021512,1,20.48,17.05,32.12,26.33,1160.0,3397.7,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +3.4 > 0（資金推升中） | 近 20 日上榜 7 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6223,旺矽,A 主流形成中,88.98,98.1,96.0,97.8,97.8,73.7,72.5,74.7,99.6,30,71,13.0,13.0,10.5,20,1.26,0.34,0.155831,0.135992,1,202.775,11.33,14.98,9.2,7175.0,8731.5,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +10.5 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1326,台化,A 主流形成中,88.37,97.9,98.8,96.1,76.7,90.5,87.9,87.5,36.5,68,33,46.0,33.0,6.6,3,2.08,1.4,0.001253,0.001139,1,0.8583,10.75,29.66,23.88,57.7,3887.1,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +6.6 > 0（資金推升中） | 近 20 日上榜 3 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6213,聯茂,A 主流形成中,88.21,97.8,95.1,98.7,88.7,80.1,79.6,72.5,83.5,38,63,7.0,7.0,12.8,11,1.53,0.7,0.006711,0.00595,1,7.8875,19.77,12.57,6.78,309.0,7867.8,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +12.8 > 0（資金推升中） | 近 20 日上榜 11 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3450,聯鈞,A 主流形成中,87.97,97.6,92.7,97.0,94.6,81.7,78.1,66.8,89.1,27,74,1.0,1.0,8.8,19,1.5,0.78,0.012618,0.011401,1,13.4875,16.32,9.62,3.84,581.0,9413.3,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +8.8 > 0（資金推升中） | 近 20 日上榜 19 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2369,菱生,A 主流形成中,87.41,97.5,95.1,95.2,76.7,97.6,97.5,74.6,24.7,81,20,7.0,7.0,5.3,3,4.65,3.38,0.00094,0.00081,1,0.472,24.6,14.85,9.07,43.3,3503.9,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +5.3 > 0（資金推升中） | 近 20 日上榜 3 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6451,訊芯-KY,C 過熱或排除,87.0,97.3,94.5,99.0,88.7,86.3,84.7,42.4,92.6,54,47,5.0,5.0,13.6,11,1.81,1.08,0.013704,0.01315,0,21.335,14.94,-0.16,-5.94,631.0,4809.1,相對強弱未轉強（弱於大盤）
1301,台塑,B 觀察中,86.73,97.2,99.6,92.1,74.7,92.9,92.1,82.3,17.0,58,43,93.0,43.0,2.0,2,2.69,1.82,0.001184,0.001064,1,0.2942,16.58,21.79,16.0,54.5,4320.0,主流評分排前 3%（未完全達 A 級條件）
2885,元大金,A 主流形成中,86.7,97.0,96.2,92.9,76.7,93.9,87.1,75.1,45.1,87,14,28.0,14.0,2.8,3,2.0,2.16,0.001436,0.001408,1,1.2038,1.07,15.36,9.57,66.1,3348.1,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +2.8 > 0（資金推升中） | 近 20 日上榜 3 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1513,中興電,A 主流形成中,86.39,96.9,98.4,96.6,86.5,83.0,88.4,71.4,21.3,67,34,29.0,29.0,7.2,9,2.15,0.88,0.004018,0.003815,1,0.3975,9.79,12.12,6.34,185.0,3929.4,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +7.2 > 0（資金推升中） | 近 20 日上榜 9 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3017,奇鋐,C 過熱或排除,85.17,96.7,98.5,92.3,94.6,85.1,76.0,26.9,96.7,18,83,30.0,30.0,2.2,19,1.41,1.03,0.054948,0.056187,0,54.0,6.75,-7.16,-12.94,2530.0,16430.5,相對強弱未轉強（弱於大盤）
2312,金寶,C 過熱或排除,84.68,96.6,99.6,97.6,85.5,93.0,92.4,31.4,22.3,49,52,158.0,52.0,10.4,8,2.77,1.82,0.000825,0.000826,0,0.4217,9.35,-5.0,-10.79,38.0,5778.5,相對強弱未轉強（弱於大盤）
2303,聯電,C 過熱或排除,82.58,96.4,50.4,91.8,97.8,98.1,95.7,90.9,71.6,2,99,0.0,0.0,1.7,20,3.53,3.5,0.003866,0.003103,1,4.2555,26.24,36.4,30.61,178.0,100773.9,近 5 日漲幅 26.2% > 25% — 漲過頭
8299,群聯,C 過熱或排除,82.23,96.3,94.5,91.8,97.8,67.0,66.4,42.3,93.2,17,84,5.0,5.0,1.7,20,1.02,0.05,0.054296,0.054357,0,23.65,5.26,-0.2,-5.99,2500.0,18407.6,相對強弱未轉強（弱於大盤）
2368,金像電,C 過熱或排除,81.56,96.1,93.5,98.2,94.6,74.6,70.1,14.0,95.1,29,72,3.0,3.0,11.2,19,1.13,0.38,0.027257,0.029782,0,32.6,-6.69,-13.15,-18.93,1255.0,8865.6,相對強弱未轉強（弱於大盤）
3037,欣興,C 過熱或排除,81.13,96.0,94.5,90.7,94.6,78.6,73.8,12.8,94.8,11,90,5.0,5.0,0.8,19,1.31,0.6,0.02022,0.021495,0,31.455,-5.1,-14.19,-19.98,931.0,25251.5,相對強弱未轉強（弱於大盤）
2324,仁寶,A 主流形成中,80.96,95.8,96.6,93.4,91.5,64.4,64.4,72.8,20.5,85,16,46.0,16.0,3.2,16,0.96,-0.03,0.000823,0.00085,1,0.3739,1.34,12.8,7.01,37.9,3372.8,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +3.2 > 0（資金推升中） | 近 20 日上榜 16 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3105,穩懋,C 過熱或排除,80.26,95.7,94.5,91.1,97.8,73.8,69.8,12.2,89.6,16,85,5.0,5.0,1.3,20,1.12,0.35,0.010381,0.01121,0,13.8918,-3.04,-14.59,-20.37,478.0,18415.4,相對強弱未轉強（弱於大盤）
3711,日月光投控,A 主流形成中,79.26,95.5,50.4,95.1,97.8,93.5,84.4,60.1,90.2,13,88,0.0,0.0,5.1,20,1.8,1.93,0.014182,0.013292,1,15.49,10.3,6.87,1.09,653.0,23450.2,主流評分排前 4%（全市場 PR） | 近 5 日名次推進速度 +5.1 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
5274,信驊,A 主流形成中,78.56,95.4,95.6,96.7,91.5,33.9,56.4,58.8,99.6,70,31,10.0,10.0,7.6,16,0.81,-0.53,0.397992,0.401815,1,490.375,0.94,6.29,0.51,18325.0,3835.0,主流評分排前 5%（全市場 PR） | 近 5 日名次推進速度 +7.6 > 0（資金推升中） | 近 20 日上榜 16 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1785,光洋科,C 過熱或排除,75.88,95.2,93.1,93.8,86.5,54.3,56.0,35.9,71.0,89,12,2.0,2.0,3.4,9,0.81,-0.24,0.003127,0.00318,0,3.9815,1.05,-2.7,-8.49,144.0,3197.0,相對強弱未轉強（弱於大盤）
2375,凱美,B 觀察中,73.79,95.0,98.1,4.3,86.5,87.1,90.5,96.3,73.5,75,26,36.0,26.0,-5.6,9,2.42,1.1,0.004593,0.003849,1,4.634,16.53,57.84,52.05,211.5,3703.4,主流評分排前 5%（未完全達 A 級條件）
6515,穎崴,B 觀察中,73.79,95.0,95.4,50.6,89.9,60.6,63.1,59.7,99.6,92,9,13.0,9.0,0.0,12,0.94,-0.12,0.206326,0.199461,1,279.3,-4.47,6.68,0.9,9500.0,3034.8,主流評分排前 5%（未完全達 A 級條件）
3008,大立光,B 觀察中,72.21,94.8,95.8,5.1,94.6,76.9,76.5,89.3,98.8,25,76,12.0,12.0,-5.0,19,1.43,0.51,0.106421,0.092603,1,103.891,0.82,33.7,27.91,4900.0,10310.0,主流評分排前 5%（未完全達 A 級條件）
3189,景碩,B 觀察中,70.96,94.6,92.7,10.1,94.6,85.9,81.8,58.5,93.3,14,87,1.0,1.0,-0.4,19,1.66,1.07,0.01605,0.015556,1,24.3242,15.11,6.18,0.39,739.0,22139.1,主流評分排前 5%（未完全達 A 級條件）
1503,士電,B 觀察中,70.71,94.5,92.7,8.6,84.3,88.7,91.2,82.7,49.6,100,1,58.0,1.0,-1.0,7,2.55,1.24,0.005386,0.005117,1,1.4425,10.47,22.17,16.38,248.0,2602.1,主流評分排前 6%（未完全達 A 級條件）
2330,台積電,C 過熱或排除,70.51,94.3,50.4,50.6,97.8,95.5,85.6,55.1,94.6,1,100,0.0,0.0,0.0,20,1.94,2.53,0.051907,0.052256,0,31.4336,-0.42,5.29,-0.5,2390.0,160857.7,相對強弱未轉強（弱於大盤）
3653,健策,C 過熱或排除,70.0,94.2,99.6,8.8,97.8,81.0,76.6,40.3,96.9,33,68,49.0,49.0,-0.9,20,1.43,0.74,0.079056,0.083615,0,55.3,-3.83,-0.82,-6.6,3640.0,8378.8,相對強弱未轉強（弱於大盤）
2618,長榮航,B 觀察中,69.71,94.0,97.2,4.9,82.6,92.6,91.1,85.4,10.0,66,35,20.0,20.0,-5.1,6,2.54,1.81,0.000956,0.000856,1,0.151,10.69,25.0,19.21,44.0,3946.1,主流評分排前 6%（未完全達 A 級條件）
2308,台達電,C 過熱或排除,69.43,93.9,94.0,10.1,97.8,97.2,86.6,11.8,96.6,8,93,4.0,4.0,-0.4,20,1.98,3.13,0.043437,0.050435,0,50.35,-10.31,-14.89,-20.68,2000.0,47814.1,相對強弱未轉強（弱於大盤）
2882,國泰金,B 觀察中,69.08,93.8,98.1,3.5,94.6,74.0,71.1,88.8,51.3,72,29,26.0,26.0,-7.0,19,1.17,0.35,0.002389,0.002209,1,1.535,0.46,32.37,26.58,110.0,3780.1,主流評分排前 6%（未完全達 A 級條件）
5289,宜鼎,B 觀察中,68.81,93.6,96.9,9.0,97.8,70.7,68.0,58.6,97.0,44,57,18.0,18.0,-0.7,20,1.07,0.16,0.038985,0.040884,1,56.0,-8.18,6.21,0.43,1795.0,6891.9,主流評分排前 6%（未完全達 A 級條件）
6770,力積電,A 主流形成中,68.72,93.5,7.7,94.5,97.8,93.2,93.0,81.5,35.7,9,92,-1.0,-1.0,4.0,20,2.95,1.83,0.001861,0.001688,1,0.8305,20.7,21.05,15.26,85.7,40796.9,主流評分排前 6%（全市場 PR） | 近 5 日名次推進速度 +4.0 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2890,永豐金,B 觀察中,68.2,93.3,93.1,6.3,76.7,90.2,86.5,89.4,20.8,99,2,23.0,2.0,-3.8,3,1.96,1.4,0.000859,0.000753,1,0.3792,12.04,33.84,28.06,39.55,2603.3,主流評分排前 7%（未完全達 A 級條件）
5425,台半,C 過熱或排除,67.78,93.2,2.5,98.1,85.5,90.0,92.0,88.4,63.8,48,53,-24.0,-24.0,10.9,8,2.66,1.37,0.002878,0.002363,1,2.4695,34.79,31.84,26.06,132.5,5884.8,近 5 日漲幅 34.8% > 25% — 漲過頭
2881,富邦金,B 觀察中,67.28,93.0,99.0,4.5,97.8,61.6,62.2,87.6,54.6,62,39,35.0,35.0,-5.4,20,0.93,-0.09,0.002921,0.002713,1,1.7335,1.89,29.95,24.17,134.5,4030.4,主流評分排前 7%（未完全達 A 級條件）
3016,嘉晶,B 觀察中,66.99,92.9,50.4,50.6,71.7,94.0,95.4,65.5,66.8,101,0,102.0,0.0,0.0,1,3.47,2.17,0.002986,0.002693,1,2.9875,15.06,9.13,3.34,137.5,2593.3,主流評分排前 7%（未完全達 A 級條件）
3675,德微,C 過熱或排除,66.76,92.7,1.3,93.4,71.7,96.7,97.8,83.9,86.5,104,0,-35.0,-32.0,3.2,1,4.73,2.92,0.00897,0.007946,1,10.7825,29.06,23.65,17.87,413.0,2541.4,近 5 日漲幅 29.1% > 25% — 漲過頭
8046,南電,C 過熱或排除,66.1,92.6,7.7,92.4,94.6,90.9,79.3,52.1,94.3,12,89,-1.0,-1.0,2.3,19,1.53,1.49,0.020741,0.019294,0,27.0325,5.88,3.58,-2.21,955.0,23582.2,相對強弱未轉強（弱於大盤）
4904,遠傳,A 主流形成中,66.03,92.4,7.7,94.9,78.6,96.6,96.4,73.7,36.3,74,27,-1.0,-1.0,5.0,4,3.81,2.84,0.002324,0.002297,1,0.856,-4.89,13.83,8.04,107.0,3721.7,主流評分排前 8%（全市場 PR） | 近 5 日名次推進速度 +5.0 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6548,長科*,B 觀察中,65.92,92.3,5.4,90.5,71.7,93.6,93.2,95.8,55.7,120,0,-26.0,-7.0,0.7,1,2.98,1.96,0.001989,0.001867,1,1.7985,-0.33,51.91,46.12,91.6,2167.8,主流評分排前 8%（未完全達 A 級條件）
1303,南亞,C 過熱或排除,65.88,92.1,4.1,91.2,94.6,78.9,75.4,98.1,64.9,24,77,-14.0,-14.0,1.4,19,1.38,0.63,0.003388,0.002513,1,2.646,35.65,71.81,66.02,156.0,11258.8,近 5 日漲幅 35.7% > 25% — 漲過頭
2484,希華,B 觀察中,65.45,92.0,50.4,50.6,82.6,75.7,77.4,84.1,56.8,131,0,110.0,0.0,0.0,6,1.47,0.42,0.001505,0.001339,1,1.9475,-1.56,23.75,17.96,69.3,1905.4,主流評分排前 8%（未完全達 A 級條件）
2454,聯發科,C 過熱或排除,65.09,91.8,7.7,90.2,97.8,86.2,81.5,43.9,99.6,4,97,-1.0,-1.0,0.4,20,1.65,1.08,0.093064,0.097197,0,135.575,-6.03,0.47,-5.32,4285.0,70365.1,相對強弱未轉強（弱於大盤）
2327,國巨*,B 觀察中,64.57,91.7,50.4,8.2,97.8,84.8,85.0,96.7,95.4,7,94,0.0,0.0,-1.5,20,1.87,1.0,0.022804,0.019139,1,33.4075,10.53,58.85,53.06,1050.0,51564.2,主流評分排前 8%（未完全達 A 級條件）
2426,鼎元,C 過熱或排除,64.51,91.5,1.9,93.8,78.6,88.4,89.1,79.8,66.7,98,3,-27.0,-27.0,3.4,4,2.22,1.2,0.002026,0.001665,1,2.9591,35.41,19.16,13.37,93.3,2680.3,近 5 日漲幅 35.4% > 25% — 漲過頭
2316,楠梓電,C 過熱或排除,64.5,91.4,2.5,92.6,71.7,90.3,87.6,86.8,72.8,111,0,-34.0,-24.0,2.4,1,2.04,1.4,0.004789,0.003893,1,4.3395,29.71,28.57,22.79,220.5,2395.6,近 5 日漲幅 29.7% > 25% — 漲過頭
6525,捷敏-KY,C 過熱或排除,64.3,91.2,50.4,50.6,34.9,97.9,98.8,84.4,67.0,153,0,-5.0,0.0,0.0,0,5.95,3.44,0.003605,0.002864,1,3.0065,30.71,23.88,18.09,166.0,1504.3,近 5 日漲幅 30.7% > 25% — 漲過頭 | 量能爆衝（Z=3.4）但近 20 日僅上榜 0 天 — 缺乏持續性
2483,百容,C 過熱或排除,64.19,91.1,50.4,50.6,34.9,96.4,99.6,98.5,39.4,275,0,79.0,0.0,0.0,0,6.16,2.75,0.001001,0.000733,1,0.9676,28.59,78.68,72.9,46.1,552.8,近 5 日漲幅 28.6% > 25% — 漲過頭
8070,長華*,B 觀察中,64.0,90.9,50.4,50.6,71.7,83.6,89.3,77.4,26.5,191,0,1.0,0.0,0.0,1,2.23,0.92,0.001255,0.001262,1,0.5395,3.58,16.65,10.86,57.8,988.6,主流評分排前 9%（未完全達 A 級條件）
6435,大中,C 過熱或排除,63.83,90.8,50.4,50.6,34.9,92.7,90.9,86.6,84.5,250,0,-59.0,0.0,0.0,0,2.45,1.81,0.007775,0.006465,1,8.5925,31.38,28.32,22.53,358.0,635.5,近 5 日漲幅 31.4% > 25% — 漲過頭
6834,天二科技,C 過熱或排除,63.82,90.5,50.4,50.6,34.9,90.6,93.9,95.4,67.1,237,0,-38.0,0.0,0.0,0,3.12,1.44,0.002661,0.001855,1,3.0427,45.83,49.57,43.79,122.5,716.0,近 5 日漲幅 45.8% > 25% — 漲過頭
5285,界霖,C 過熱或排除,63.82,90.5,50.4,50.6,34.9,98.2,98.2,83.2,60.0,157,0,57.0,0.0,0.0,0,5.62,3.54,0.002389,0.002035,1,2.137,25.28,22.77,16.98,110.0,1460.4,近 5 日漲幅 25.3% > 25% — 漲過頭 | 量能爆衝（Z=3.5）但近 20 日僅上榜 0 天 — 缺乏持續性
3550,聯穎,C 過熱或排除,63.82,90.5,50.4,50.6,34.9,97.0,97.3,98.2,35.3,254,0,230.0,0.0,0.0,0,4.48,3.03,0.000782,0.000602,1,0.8123,16.69,76.47,70.68,36.0,624.2,量能爆衝（Z=3.0）但近 20 日僅上榜 0 天 — 缺乏持續性
6155,鈞寶,B 觀察中,63.76,90.2,50.4,50.6,78.6,68.3,69.2,94.5,52.7,205,0,25.0,0.0,0.0,4,1.1,0.08,0.00189,0.00176,1,1.637,-0.68,46.46,40.68,87.0,890.0,主流評分排前 10%（未完全達 A 級條件）
2880,華南金,B 觀察中,63.68,90.0,50.4,50.6,74.7,83.8,82.7,83.0,12.4,126,0,26.0,0.0,0.0,2,1.72,0.94,0.000804,0.000779,1,0.1915,-1.2,22.72,16.93,37.0,2036.8,主流評分排前 10%（未完全達 A 級條件）
5464,霖宏,C 過熱或排除,63.63,89.8,50.4,50.6,34.9,93.3,94.6,90.2,64.1,383,0,143.0,0.0,0.0,0,3.28,1.92,0.002128,0.001647,1,2.5375,40.0,35.73,29.95,98.0,292.2,近 5 日漲幅 40.0% > 25% — 漲過頭
5904,寶雅,B 觀察中,63.63,89.8,50.4,50.6,34.9,94.9,91.4,79.9,86.3,260,0,109.0,0.0,0.0,0,2.58,2.33,0.014291,0.013386,1,10.67,5.28,19.2,13.42,658.0,607.7,主流評分排前 10%（未完全達 A 級條件）
3114,好德,B 觀察中,63.53,89.6,50.4,50.6,34.9,92.3,97.9,99.6,39.9,475,0,142.0,0.0,0.0,0,4.76,1.75,0.00114,0.000901,1,0.9965,22.95,88.17,82.39,52.5,185.3,主流評分排前 10%（未完全達 A 級條件）
6204,艾華,B 觀察中,63.41,89.4,50.4,50.6,34.9,94.2,93.8,93.6,51.9,474,0,94.0,0.0,0.0,0,3.11,2.18,0.00265,0.002357,1,1.58,19.61,44.38,38.59,122.0,185.4,主流評分排前 11%（未完全達 A 級條件）
2357,華碩,A 主流形成中,63.26,89.3,6.2,96.1,92.2,70.1,68.6,67.9,89.7,65,36,-5.0,-5.0,6.6,17,1.09,0.14,0.016745,0.017939,1,14.695,-2.53,10.3,4.51,771.0,3976.0,主流評分排前 11%（全市場 PR） | 近 5 日名次推進速度 +6.6 > 0（資金推升中） | 近 20 日上榜 17 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6197,佳必琪,B 觀察中,63.24,89.1,50.4,50.6,71.7,67.6,66.8,86.9,85.6,164,0,40.0,0.0,0.0,1,1.04,0.06,0.007808,0.007175,1,9.6375,12.17,28.62,22.84,359.5,1355.2,主流評分排前 11%（未完全達 A 級條件）
3093,港建*,B 觀察中,63.13,89.0,50.4,50.6,34.9,96.1,94.8,84.2,57.3,227,0,260.0,0.0,0.0,0,3.29,2.67,0.00157,0.001347,1,1.972,12.97,23.8,18.02,72.3,769.9,主流評分排前 11%（未完全達 A 級條件）
3094,聯傑,C 過熱或排除,62.81,88.8,50.4,50.6,34.9,98.7,99.6,87.4,27.5,247,0,118.0,0.0,0.0,0,6.06,4.01,0.000983,0.000769,1,0.5587,25.17,29.47,23.69,45.25,663.8,近 5 日漲幅 25.2% > 25% — 漲過頭 | 量能爆衝（Z=4.0）但近 20 日僅上榜 0 天 — 缺乏持續性
6585,鼎基,B 觀察中,62.75,88.7,50.4,50.6,34.9,87.5,92.7,94.9,58.2,489,0,33.0,0.0,0.0,0,2.84,1.15,0.003084,0.002688,1,2.0185,2.53,48.38,42.59,142.0,171.8,主流評分排前 11%（未完全達 A 級條件）
2891,中信金,A 主流形成中,62.73,88.5,5.8,95.7,92.2,74.3,70.5,81.8,38.7,73,28,-6.0,-6.0,6.3,17,1.15,0.37,0.001518,0.001487,1,0.9365,-1.27,21.35,15.57,69.9,3724.7,主流評分排前 12%（全市場 PR） | 近 5 日名次推進速度 +6.3 > 0（資金推升中） | 近 20 日上榜 17 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6274,台燿,A 主流形成中,62.66,88.4,6.8,90.0,97.8,65.5,65.8,70.1,97.2,36,65,-3.0,-3.0,0.3,20,0.99,-0.01,0.038333,0.036249,1,58.2904,9.63,11.71,5.92,1765.0,8124.5,主流評分排前 12%（全市場 PR） | 近 5 日名次推進速度 +0.3 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1409,新纖,B 觀察中,62.57,88.2,50.4,50.6,34.9,93.8,95.8,96.4,26.8,169,0,-31.0,0.0,0.0,0,3.6,2.14,0.000607,0.000569,1,0.5512,3.9,58.36,52.57,27.95,1290.7,主流評分排前 12%（未完全達 A 級條件）
6168,宏齊,C 過熱或排除,62.42,88.1,50.4,50.6,34.9,99.6,99.6,85.0,21.7,139,0,131.0,0.0,0.0,0,6.52,4.98,0.000771,0.000613,1,0.404,26.11,24.56,18.78,35.5,1711.3,近 5 日漲幅 26.1% > 25% — 漲過頭 | 量能爆衝（Z=5.0）但近 20 日僅上榜 0 天 — 缺乏持續性
6684,安格,C 過熱或排除,62.4,87.9,50.4,50.6,34.9,99.6,99.6,90.0,11.2,368,0,55.0,0.0,0.0,0,10.7,4.78,0.00139,0.001091,1,0.1665,31.82,35.31,29.52,64.0,311.8,近 5 日漲幅 31.8% > 25% — 漲過頭 | 量能爆衝（Z=4.8）但近 20 日僅上榜 0 天 — 缺乏持續性
2460,建通,C 過熱或排除,62.35,87.8,50.4,50.6,34.9,98.4,97.6,84.7,28.4,365,0,216.0,0.0,0.0,0,4.72,3.88,0.000879,0.000742,1,0.572,16.07,24.27,18.48,40.45,313.8,量能爆衝（Z=3.9）但近 20 日僅上榜 0 天 — 缺乏持續性
